"Cell","MOI","WF10PB2","WF10PB1","WF10PA","WF10HA","WF10NP","WF10NA","WF10M","WF10NS","Flu_RNA","TotalRNA","Flu_Prop","Test_Prop"
"DF1",0.2,0,0,0,0,0,0,0,1,1,872,0.00114678899082569,0.00114678899082569
"DF1",0.2,1,0,0,3,2,0,1,3,10,1021,0.00979431929480901,0.00979431929480901
"DF1",0.2,1,0,0,2,2,0,2,4,11,2792,0.00393982808022923,0.00393982808022923
"DF1",0.2,0,3,1,9,14,6,3,14,50,856,0.058411214953271,0.058411214953271
"DF1",0.2,0,1,0,1,0,0,2,1,5,2192,0.00228102189781022,0.00228102189781022
"DF1",0.2,0,0,0,0,1,0,2,3,6,2060,0.0029126213592233,0.0029126213592233
"DF1",0.2,0,0,0,0,0,0,0,0,0,929,0,0
"DF1",0.2,2,9,2,878,107,29,57,52,1136,2101,0.540694907187054,0.540694907187054
"DF1",0.2,0,0,0,0,1,0,1,0,2,973,0.00205549845837616,0.00205549845837616
"DF1",0.2,5,7,11,145,86,40,57,66,417,1972,0.211460446247464,0.211460446247464
"DF1",0.2,0,0,0,1,0,0,1,1,3,1234,0.00243111831442464,0.00243111831442464
"DF1",0.2,0,1,1,4,4,2,6,6,24,3734,0.00642742367434387,0.00642742367434387
"DF1",0.2,0,0,0,1,0,1,0,0,2,1169,0.00171086398631309,0.00171086398631309
"DF1",0.2,1,0,0,0,0,0,0,0,1,835,0.00119760479041916,0.00119760479041916
"DF1",0.2,0,0,0,0,0,0,0,2,2,1154,0.00173310225303293,0.00173310225303293
"DF1",0.2,0,1,0,5,2,1,4,7,20,4014,0.0049825610363727,0.0049825610363727
"DF1",0.2,0,0,0,3,1,0,2,1,7,1364,0.00513196480938416,0.00513196480938416
"DF1",0.2,0,5,2,60,53,8,37,38,203,823,0.246658566221142,0.246658566221142
"DF1",0.2,0,0,0,2,1,0,0,2,5,1868,0.00267665952890792,0.00267665952890792
