"Cell","MOI","WF10PB2","WF10PB1","WF10PA","WF10HA","WF10NP","WF10NA","WF10M","WF10NS","Flu_RNA","TotalRNA","Flu_Prop","Test_Prop","WT","P3_NP","Test_Prop_Flu","Test_Prop_Cell","Test_Sum","Test_Log","Mean_Log","Mean_Gain","Mean_Sum","Cell.ID","Test_Gain","Threshold"
"DF1",0.07,0,0,0,0,0,0,1,1,2,2550,0.000784313725490196,1,2,"0",1,0.000784313725490196,2,0.301029995663981,0,0,0,42,0.00862745098039212,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,1,2,2545,0.000785854616895874,1,2,"0",1,0.000785854616895874,2,0.301029995663981,0,0,0,43,0.00196463654223968,0.000702798274325849
"DF1",0.07,0,0,0,1,1,0,0,0,2,2508,0.000797448165869219,1,2,"0",1,0.000797448165869219,2,0.301029995663981,0,0,0,44,0.0147527910685806,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,1,0,1,1222,0.000818330605564648,1,1,"0",1,0.000818330605564648,1,0,0,0,0,45,0.0261865793780688,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,1218,0.000821018062397373,1,1,"0",1,0.000821018062397373,1,0,0,0,0,46,0.00328407224958941,0.000702798274325849
"DF1",0.07,0,0,0,1,2,1,1,1,6,7247,0.000827928798123361,1,6,"0",1,0.000827928798123361,6,0.778151250383644,0,0,0,47,0.00841727611425418,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,1202,0.000831946755407654,1,1,"0",1,0.000831946755407654,1,0,0,0,0,48,0.00485302273987804,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,1200,0.000833333333333333,1,1,"0",1,0.000833333333333333,1,0,0,0,0,49,0.00166666666666671,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,1,0,2,2375,0.000842105263157895,1,2,"0",1,0.000842105263157895,2,0.301029995663981,0,0,0,50,0.0105263157894737,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,0,1,1,1182,0.000846023688663283,1,1,"0",1,0.000846023688663283,1,0,0,0,0,51,0.00465313028764796,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,1178,0.000848896434634975,1,1,"0",1,0.000848896434634975,1,0,0,0,0,52,0.00339558573853992,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,0,1,1,1166,0.000857632933104631,1,1,"0",1,0.000857632933104631,1,0,0,0,0,53,0.0102915951972556,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,1,0,2,2318,0.000862812769628991,1,2,"0",1,0.000862812769628991,2,0.301029995663981,0,0,0,54,0.00603968938740299,0.000702798274325849
"DF1",0.07,0,0,0,0,0,1,0,0,1,1149,0.000870322019147084,1,1,"0",1,0.000870322019147084,1,0,0,0,0,55,0.00870322019147077,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,1,0,1,1142,0.000875656742556918,1,1,"0",1,0.000875656742556918,1,0,0,0,0,56,0.00612959719789846,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,1136,0.000880281690140845,1,1,"0",1,0.000880281690140845,1,0,0,0,0,57,0.00528169014084509,0.000702798274325849
"DF1",0.07,1,0,0,0,0,0,0,0,1,1132,0.00088339222614841,1,1,"0",1,0.00088339222614841,1,0,0,0,0,58,0.0035335689045936,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,1117,0.000895255147717099,1,1,"0",1,0.000895255147717099,1,0,0,0,0,59,0.0134288272157565,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,1117,0.000895255147717099,1,1,"0",1,0.000895255147717099,1,0,0,0,0,60,0,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,0,1,1,1109,0.000901713255184851,1,1,"0",1,0.000901713255184851,1,0,0,0,0,61,0.00721370604147877,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,1,0,2,2213,0.000903750564844103,1,2,"0",1,0.000903750564844103,2,0.301029995663981,0,0,0,62,0.00225937641211034,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,1106,0.000904159132007233,1,1,"0",1,0.000904159132007233,1,0,0,0,0,63,0.000452079566003546,0.000702798274325849
"DF1",0.07,0,0,0,4,3,3,3,4,17,18782,0.000905121925247577,1,17,"0",1,0.000905121925247577,17,1.23044892137827,0,0,0,64,0.00106484932382075,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,0,1,1,1098,0.000910746812386157,1,1,"0",1,0.000910746812386157,1,0,0,0,0,65,0.00621450766098786,0.000702798274325849
"DF1",0.07,0,0,1,0,0,0,0,1,2,2192,0.000912408759124088,1,2,"0",1,0.000912408759124088,2,0.301029995663981,0,0,0,66,0.00182481751824814,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,1,1,2,2187,0.000914494741655235,1,2,"0",1,0.000914494741655235,2,0.301029995663981,0,0,0,67,0.00228623685413809,0.000702798274325849
"DF1",0.07,0,0,0,0,0,1,0,0,1,1083,0.000923361034164358,1,1,"0",1,0.000923361034164358,1,0,0,0,0,68,0.00969529085872576,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,1082,0.000924214417744917,1,1,"0",1,0.000924214417744917,1,0,0,0,0,69,0.000924214417744941,0.000702798274325849
"DF1",0.07,0,2,0,8,6,1,6,10,33,35636,0.000926029857447525,1,33,"0",1,0.000926029857447525,33,1.51851393987789,0,0,0,70,0.00196430575822202,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,0,1,1,1060,0.000943396226415094,1,1,"0",1,0.000943396226415094,1,0,0,0,0,71,0.0187535734705546,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,1057,0.000946073793755913,1,1,"0",1,0.000946073793755913,1,0,0,0,0,72,0.00283822138126773,0.000702798274325849
"DF1",0.07,0,0,0,0,0,1,0,1,2,2086,0.000958772770853308,1,2,"0",1,0.000958772770853308,2,0.301029995663981,0,0,0,73,0.0134228187919463,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,1033,0.000968054211035818,1,1,"0",1,0.000968054211035818,1,0,0,0,0,74,0.00968054211035827,0.000702798274325849
"DF1",0.07,1,2,0,5,10,4,10,5,37,38145,0.000969982959758815,1,37,"0",1,0.000969982959758815,37,1.56820172406699,0,0,0,75,0.00199239743085591,0.000702798274325849
"DF1",0.07,1,0,2,4,5,0,4,6,22,22546,0.000975782843963453,1,22,"0",1,0.000975782843963453,22,1.34242268082221,0,0,0,76,0.00597936710772693,0.000702798274325849
"DF1",0.07,0,0,0,0,0,1,0,0,1,1012,0.000988142292490119,1,1,"0",1,0.000988142292490119,1,0,0,0,0,77,0.0126661875673732,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,1000,0.001,1,1,"0",1,0.001,1,0,0,0,0,78,0.0120000000000001,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,987,0.00101317122593718,1,1,"0",1,0.00101317122593718,1,0,0,0,0,79,0.0131712259371834,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,978,0.00102249488752556,1,1,"0",1,0.00102249488752556,1,0,0,0,0,80,0.00920245398773009,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,0,1,1,957,0.00104493207941484,1,1,"0",1,0.00104493207941484,1,0,0,0,0,81,0.0219435736677116,0.000702798274325849
"DF1",0.07,0,0,0,0,0,1,0,0,1,947,0.00105596620908131,1,1,"0",1,0.00105596620908131,1,0,0,0,0,82,0.0105596620908129,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,1,1,3,2812,0.00106685633001422,1,3,"0",1,0.00106685633001422,3,0.477121254719662,0,0,0,83,0.010312944523471,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,1,1,3,2783,0.00107797340998922,1,3,"0",1,0.00107797340998922,3,0.477121254719662,0,0,0,84,0.0104204096298956,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,917,0.00109051254089422,1,1,"0",1,0.00109051254089422,1,0,0,0,0,85,0.0116321337695385,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,916,0.00109170305676856,1,1,"0",1,0.00109170305676856,1,0,0,0,0,86,0.00109170305676846,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,896,0.00111607142857143,1,1,"0",1,0.00111607142857143,1,0,0,0,0,87,0.0223214285714286,0.000702798274325849
"DF1",0.07,1,1,1,0,6,2,5,3,19,16910,0.00112359550561798,1,19,"1",1,0.00112359550561798,19,1.27875360095283,0,0,0,88,0.00674157303370801,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,888,0.00112612612612613,1,1,"0",1,0.00112612612612613,1,0,0,0,0,89,0.00225225225225216,0.000702798274325849
"DF1",0.07,0,0,0,1,1,0,1,1,4,3535,0.00113154172560113,1,4,"0",1,0.00113154172560113,4,0.602059991327962,0,0,0,90,0.00480905233380477,0.000702798274325849
"DF1",0.07,0,0,0,6,5,1,2,4,18,15817,0.00113801605867105,1,18,"0",1,0.00113801605867105,18,1.25527250510331,0,0,0,91,0.00572169185054063,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,0,1,1,877,0.00114025085518814,1,1,"0",1,0.00114025085518814,1,0,0,0,0,92,0.00196376536171292,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,875,0.00114285714285714,1,1,"0",1,0.00114285714285714,1,0,0,0,0,93,0.00228571428571433,0.000702798274325849
"DF1",0.07,0,0,1,1,0,0,0,1,3,2623,0.00114372855508959,1,3,"0",1,0.00114372855508959,3,0.477121254719662,0,0,0,94,0.000762485703392941,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,1,0,1,872,0.00114678899082569,1,1,"0",1,0.00114678899082569,1,0,0,0,0,95,0.00267584097859337,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,866,0.00115473441108545,1,1,"0",1,0.00115473441108545,1,0,0,0,0,96,0.00692840646651263,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,1,2,1727,0.00115807759119861,1,2,"0",1,0.00115807759119861,2,0.301029995663981,0,0,0,97,0.00289519397799647,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,1,0,1,862,0.00116009280742459,1,1,"0",1,0.00116009280742459,1,0,0,0,0,98,0.00174013921113692,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,2,0,2,1702,0.00117508813160987,1,2,"0",1,0.00117508813160987,2,0.301029995663981,0,0,0,99,0.0129259694477086,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,849,0.00117785630153121,1,1,"0",1,0.00117785630153121,1,0,0,0,0,100,0.00235571260306238,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,1,2,1689,0.00118413262285376,1,2,"0",1,0.00118413262285376,2,0.301029995663981,0,0,0,101,0.00532859680284191,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,835,0.00119760479041916,1,1,"0",1,0.00119760479041916,1,0,0,0,0,102,0.0113772455089821,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,1,0,2,1664,0.00120192307692308,1,2,"0",1,0.00120192307692308,2,0.301029995663981,0,0,0,103,0.0036057692307693,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,1,0,1,831,0.00120336943441637,1,1,"0",1,0.00120336943441637,1,0,0,0,0,104,0.00120336943441635,0.000702798274325849
"DF1",0.07,0,0,1,0,0,0,0,0,1,820,0.00121951219512195,1,1,"0",1,0.00121951219512195,1,0,0,0,0,105,0.0134146341463414,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,1,0,2,1637,0.00122174709835064,1,2,"0",1,0.00122174709835064,2,0.301029995663981,0,0,0,106,0.001832620647526,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,0,1,1,811,0.00123304562268804,1,1,"0",1,0.00123304562268804,1,0,0,0,0,107,0.00924784217016028,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,808,0.00123762376237624,1,1,"0",1,0.00123762376237624,1,0,0,0,0,108,0.00371287128712871,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,806,0.00124069478908189,1,1,"0",1,0.00124069478908189,1,0,0,0,0,109,0.00248138957816376,0.000702798274325849
"DF1",0.07,0,1,1,4,5,0,0,3,14,11221,0.00124766063630692,1,14,"0",1,0.00124766063630692,14,1.14612803567824,0,0,0,110,0.00561447286338116,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,0,1,1,799,0.00125156445556946,1,1,"0",1,0.00125156445556946,1,0,0,0,0,111,0.00312891113892368,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,796,0.00125628140703518,1,1,"0",1,0.00125628140703518,1,0,0,0,0,112,0.00376884422110552,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,0,2,2,1591,0.00125707102451289,1,2,"0",1,0.00125707102451289,2,0.301029995663981,0,0,0,113,0.000628535512256451,0.000702798274325849
"DF1",0.07,0,1,0,1,0,0,0,0,2,1585,0.00126182965299685,1,2,"0",1,0.00126182965299685,2,0.301029995663981,0,0,0,114,0.00378548895899059,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,0,1,1,791,0.00126422250316056,1,1,"0",1,0.00126422250316056,1,0,0,0,0,115,0.00189633375474085,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,0,1,1,781,0.00128040973111396,1,1,"0",1,0.00128040973111396,1,0,0,0,0,116,0.0128040973111394,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,0,1,1,768,0.00130208333333333,1,1,"0",1,0.00130208333333333,1,0,0,0,0,117,0.0169270833333333,0.000702798274325849
"DF1",0.07,0,0,0,1,0,1,1,0,3,2249,0.00133392618941752,1,3,"0",1,0.00133392618941752,3,0.477121254719662,0,0,0,118,0.0244553134726545,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,744,0.00134408602150538,1,1,"0",1,0.00134408602150538,1,0,0,0,0,119,0.00761648745519728,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,736,0.00135869565217391,1,1,"0",1,0.00135869565217391,1,0,0,0,0,120,0.0108695652173912,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,734,0.00136239782016349,1,1,"0",1,0.00136239782016349,1,0,0,0,0,121,0.00272479564032697,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,727,0.00137551581843191,1,1,"0",1,0.00137551581843191,1,0,0,0,0,122,0.00962861072902343,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,1,2,1453,0.00137646249139711,1,2,"0",1,0.00137646249139711,2,0.301029995663981,0,0,0,123,0.000688231245698502,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,716,0.00139664804469274,1,1,"0",1,0.00139664804469274,1,0,0,0,0,124,0.0146648044692738,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,713,0.00140252454417952,1,1,"0",1,0.00140252454417952,1,0,0,0,0,125,0.00420757363253851,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,711,0.00140646976090014,1,1,"0",1,0.00140646976090014,1,0,0,0,0,126,0.00281293952180033,0.000702798274325849
"DF1",0.07,0,0,0,3,1,1,2,1,8,5664,0.00141242937853107,1,8,"0",1,0.00141242937853107,8,0.903089986991944,0,0,0,127,0.0042372881355932,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,1,0,1,704,0.00142045454545455,1,1,"0",1,0.00142045454545455,1,0,0,0,0,128,0.00568181818181821,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,692,0.00144508670520231,1,1,"0",1,0.00144508670520231,1,0,0,0,0,129,0.0173410404624277,0.000702798274325849
"DF1",0.07,0,0,0,0,0,1,0,0,1,683,0.00146412884333821,1,1,"0",1,0.00146412884333821,1,0,0,0,0,130,0.013177159590044,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,677,0.00147710487444609,1,1,"0",1,0.00147710487444609,1,0,0,0,0,131,0.00886262924667655,0.000702798274325849
"DF1",0.07,0,0,1,0,1,0,0,0,2,1347,0.00148478099480327,1,2,"0",1,0.00148478099480327,2,0.301029995663981,0,0,0,132,0.00519673348181132,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,1,2,3,2012,0.00149105367793241,1,3,"0",1,0.00149105367793241,3,0.477121254719662,0,0,0,133,0.00422465208747516,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,0,1,1,654,0.00152905198776758,1,1,"0",1,0.00152905198776758,1,0,0,0,0,134,0.0254841997961264,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,1,2,1296,0.00154320987654321,1,2,"0",1,0.00154320987654321,2,0.301029995663981,0,0,0,135,0.00925925925925919,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,0,1,1,642,0.00155763239875389,1,1,"0",1,0.00155763239875389,1,0,0,0,0,136,0.00934579439252339,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,1,0,2,1280,0.0015625,1,2,"0",1,0.0015625,2,0.301029995663981,0,0,0,137,0.00312500000000008,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,636,0.00157232704402516,1,1,"0",1,0.00157232704402516,1,0,0,0,0,138,0.00628930817610063,0.000702798274325849
"DF1",0.07,0,0,0,2,1,0,0,2,5,3139,0.00159286396941701,1,5,"0",1,0.00159286396941701,5,0.698970004336019,0,0,0,139,0.0130614845492195,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,616,0.00162337662337662,1,1,"0",1,0.00162337662337662,1,0,0,0,0,140,0.0191558441558442,0.000702798274325849
"DF1",0.07,0,0,0,2,1,0,0,0,3,1846,0.00162513542795233,1,3,"0",1,0.00162513542795233,3,0.477121254719662,0,0,0,141,0.00108342361863483,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,607,0.00164744645799012,1,1,"0",1,0.00164744645799012,1,0,0,0,0,142,0.013728720483251,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,0,1,1,607,0.00164744645799012,1,1,"0",1,0.00164744645799012,1,0,0,0,0,143,0,0.000702798274325849
"DF1",0.07,0,0,0,0,0,1,0,0,1,606,0.00165016501650165,1,1,"0",1,0.00165016501650165,1,0,0,0,0,144,0.00165016501650165,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,1,1,2,1209,0.00165425971877585,1,2,"0",1,0.00165425971877585,2,0.301029995663981,0,0,0,145,0.00248138957816376,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,1,0,1,598,0.00167224080267559,1,1,"0",1,0.00167224080267559,1,0,0,0,0,146,0.0108695652173913,0.000702798274325849
"DF1",0.07,0,0,0,3,0,0,2,3,8,4766,0.00167855644146034,1,8,"0",1,0.00167855644146034,8,0.903089986991944,0,0,0,147,0.00377675199328578,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,589,0.00169779286926995,1,1,"0",1,0.00169779286926995,1,0,0,0,0,148,0.0114601018675722,0.000702798274325849
"DF1",0.07,0,0,1,0,0,0,1,2,4,2338,0.00171086398631309,1,4,"0",1,0.00171086398631309,4,0.602059991327962,0,0,0,149,0.00769888793840886,0.000702798274325849
"DF1",0.07,0,0,1,0,1,0,0,0,2,1165,0.00171673819742489,1,2,"0",1,0.00171673819742489,2,0.301029995663981,0,0,0,150,0.00343347639484978,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,576,0.00173611111111111,1,1,"0",1,0.00173611111111111,1,0,0,0,0,151,0.0112847222222222,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,566,0.00176678445229682,1,1,"0",1,0.00176678445229682,1,0,0,0,0,152,0.0176678445229682,0.000702798274325849
"DF1",0.07,0,0,0,1,1,0,0,0,2,1130,0.00176991150442478,1,2,"0",1,0.00176991150442478,2,0.301029995663981,0,0,0,153,0.00176991150442478,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,555,0.0018018018018018,1,1,"0",1,0.0018018018018018,1,0,0,0,0,154,0.018018018018018,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,1,1,2,1109,0.0018034265103697,1,2,"0",1,0.0018034265103697,2,0.301029995663981,0,0,0,155,0.000901713255184787,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,2,0,2,1095,0.00182648401826484,1,2,"0",1,0.00182648401826484,2,0.301029995663981,0,0,0,156,0.0127853881278539,0.000702798274325849
"DF1",0.07,0,0,0,0,1,1,0,0,2,1092,0.00183150183150183,1,2,"0",1,0.00183150183150183,2,0.301029995663981,0,0,0,157,0.00274725274725278,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,0,1,1,541,0.00184842883548983,1,1,"0",1,0.00184842883548983,1,0,0,0,0,158,0.00924214417744916,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,0,1,1,539,0.00185528756957328,1,1,"0",1,0.00185528756957328,1,0,0,0,0,159,0.0037105751391466,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,538,0.00185873605947955,1,1,"0",1,0.00185873605947955,1,0,0,0,0,160,0.00185873605947949,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,536,0.00186567164179104,1,1,"0",1,0.00186567164179104,1,0,0,0,0,161,0.00373134328358212,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,0,2,2,1071,0.00186741363211951,1,2,"0",1,0.00186741363211951,2,0.301029995663981,0,0,0,162,0.000933706816059823,0.000702798274325849
"DF1",0.07,0,0,0,1,1,0,0,1,3,1589,0.00188797986154814,1,3,"0",1,0.00188797986154814,3,0.477121254719662,0,0,0,163,0.0110132158590308,0.000702798274325849
"DF1",0.07,0,0,0,1,1,0,1,0,3,1576,0.00190355329949239,1,3,"0",1,0.00190355329949239,3,0.477121254719662,0,0,0,164,0.00824873096446703,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,1,2,3,1575,0.0019047619047619,1,3,"0",1,0.0019047619047619,3,0.477121254719662,0,0,0,165,0.000634920634920598,0.000702798274325849
"DF1",0.07,0,0,0,2,0,0,0,0,2,1031,0.00193986420950533,1,2,"0",1,0.00193986420950533,2,0.301029995663981,0,0,0,166,0.0184287099903007,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,512,0.001953125,1,1,"0",1,0.001953125,1,0,0,0,0,167,0.00683593749999999,0.000702798274325849
"DF1",0.07,0,0,0,2,0,0,0,0,2,1022,0.00195694716242661,1,2,"0",1,0.00195694716242661,2,0.301029995663981,0,0,0,168,0.00195694716242656,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,506,0.00197628458498024,1,1,"0",1,0.00197628458498024,1,0,0,0,0,169,0.00988142292490117,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,1,0,1,498,0.00200803212851406,1,1,"0",1,0.00200803212851406,1,0,0,0,0,170,0.0160642570281124,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,497,0.00201207243460765,1,1,"0",1,0.00201207243460765,1,0,0,0,0,171,0.00201207243460782,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,1,2,989,0.00202224469160768,1,2,"0",1,0.00202224469160768,2,0.301029995663981,0,0,0,172,0.00505561172901917,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,488,0.00204918032786885,1,1,"0",1,0.00204918032786885,1,0,0,0,0,173,0.0133196721311476,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,485,0.00206185567010309,1,1,"0",1,0.00206185567010309,1,0,0,0,0,174,0.00618556701030925,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,483,0.0020703933747412,1,1,"0",1,0.0020703933747412,1,0,0,0,0,175,0.00414078674948245,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,0,1,482,0.0020746887966805,1,1,"0",1,0.0020746887966805,1,0,0,0,0,176,0.00207468879668043,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,481,0.00207900207900208,1,1,"0",1,0.00207900207900208,1,0,0,0,0,177,0.00207900207900213,0.000702798274325849
"DF1",0.07,0,1,0,1,1,0,0,0,3,1438,0.00208623087621697,1,3,"0",1,0.00208623087621697,3,0.477121254719662,0,0,0,178,0.00347705146036156,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,1,1,2,958,0.00208768267223382,1,2,"0",1,0.00208768267223382,2,0.301029995663981,0,0,0,179,0.000695894224077835,0.000702798274325849
"DF1",0.07,0,0,0,0,1,1,0,0,2,945,0.00211640211640212,1,2,"0",1,0.00211640211640212,2,0.301029995663981,0,0,0,180,0.0137566137566139,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,1,0,1,466,0.00214592274678112,1,1,"0",1,0.00214592274678112,1,0,0,0,0,181,0.0139484978540772,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,1,0,1,457,0.00218818380743982,1,1,"0",1,0.00218818380743982,1,0,0,0,0,182,0.0196936542669584,0.000702798274325849
"DF1",0.07,0,0,0,1,0,0,0,1,2,914,0.00218818380743982,1,2,"0",1,0.00218818380743982,2,0.301029995663981,0,0,0,183,0,0.000702798274325849
"DF1",0.07,2,0,0,0,0,2,2,0,6,2719,0.00220669363736668,1,6,"0",1,0.00220669363736668,6,0.778151250383644,0,0,0,184,0.00845899227657233,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,445,0.00224719101123596,1,1,"0",1,0.00224719101123596,1,0,0,0,0,185,0.0183520599250937,0.000702798274325849
"DF1",0.07,0,2,0,0,0,0,0,0,2,889,0.00224971878515186,1,2,"0",1,0.00224971878515186,2,0.301029995663981,0,0,0,186,0.00112485939257594,0.000702798274325849
"DF1",0.07,0,1,0,0,0,0,0,0,1,443,0.00225733634311512,1,1,"0",1,0.00225733634311512,1,0,0,0,0,187,0.00338600451467251,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,1,0,1,440,0.00227272727272727,1,1,"0",1,0.00227272727272727,1,0,0,0,0,188,0.00681818181818185,0.000702798274325849
"DF1",0.07,0,1,0,0,0,0,0,0,1,432,0.00231481481481481,1,1,"0",1,0.00231481481481481,1,0,0,0,0,189,0.0185185185185185,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,0,1,1,432,0.00231481481481481,1,1,"0",1,0.00231481481481481,1,0,0,0,0,190,0,0.000702798274325849
"DF1",0.07,1,0,0,0,0,0,1,0,2,857,0.00233372228704784,1,2,"0",1,0.00233372228704784,2,0.301029995663981,0,0,0,191,0.00816802800466741,0.000702798274325849
"DF1",0.07,0,2,0,0,3,0,1,0,6,2571,0.00233372228704784,1,6,"0",1,0.00233372228704784,6,0.778151250383644,0,0,0,192,0,0.000702798274325849
"DF1",0.07,0,0,0,3,0,0,0,0,3,1277,0.00234925606891151,1,3,"0",1,0.00234925606891151,3,0.477121254719662,0,0,0,193,0.00665622552858279,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,1,2,816,0.00245098039215686,1,2,"0",1,0.00245098039215686,2,0.301029995663981,0,0,0,194,0.0433006535947711,0.000702798274325849
"DF1",0.07,0,0,0,0,0,0,2,0,2,815,0.00245398773006135,1,2,"0",1,0.00245398773006135,2,0.301029995663981,0,0,0,195,0.00122699386503075,0.000702798274325849
"DF1",0.07,0,0,0,0,1,0,0,0,1,405,0.00246913580246914,1,1,"0",1,0.00246913580246914,1,0,0,0,0,196,0.00617283950617276,0.000702798274325849
"DF1",0.07,0,0,1,1,2,0,0,2,6,2418,0.00248138957816377,1,6,"0",1,0.00248138957816377,6,0.778151250383644,0,0,0,197,0.00496277915632756,0.000702798274325849
