"Cell","MOI","WF10PB2","WF10PB1","WF10PA","WF10HA","WF10NP","WF10NA","WF10M","WF10NS","mVarPB2","mVarPB1","mVarPA","mVarHA","mVarNP","mVarNA","mVarM","mVarNS","mHelperPB2","mHelperPB1","mHelperPA","mHelperHA","mHelperNP","mHelperNA","mHelperM","mHelperNS","Flu_RNA","TotalRNA","Flu_Prop","Test_Prop","WT","VAR","HELPER","HELPER_Segments","WT_Test_Prop","VAR_Test_Prop","WT_Prop","VAR_Prop","Test_Prop_Flu","Test_Prop_Cell","Test_Sum","HELPER_Prop","Purity","Test_Log","Minor_Frac","Mean_Log","Mean_Gain","Mean_Sum","Cell.ID","Test_Gain","Threshold"
"DF1",0.02,0,0,0,0,0,0,0,0,0,3,0,17,15,4,4,13,4,12,2,109,117,51,23,53,427,1525,0.28,0.0367213114754098,0,56,371,8,0,1,0,0.131147540983607,0.131147540983607,0.0367213114754098,56,0.868852459016393,1,1.7481880270062,0,0,0,0,67,-0.164179104477612,0.000168154525238337
"DF1",0.02,0,0,0,1,0,0,0,1,0,5,1,57,34,19,47,79,9,9,12,336,257,116,150,647,1780,9521,0.186955151769772,0.0256275601302384,2,242,1536,8,0.00819672131147541,0.991803278688525,0.00112359550561798,0.135955056179775,0.137078651685393,0.0256275601302384,244,0.862921348314607,0.991803278688525,2.38738982633873,0.0195687690683502,0,0,0,68,3.35714285714286,0.000168154525238337
"DF1",0.02,0,0,0,0,0,0,0,0,0,1,1,38,1,23,28,72,10,13,3,181,140,76,154,455,1196,12736,0.0939070351758794,0.0128768844221106,0,164,1032,8,0,1,0,0.137123745819398,0.137123745819398,0.0128768844221106,164,0.862876254180602,1,2.2148438480477,0,0,0,0,69,-0.327868852459016,0.000168154525238337
"DF1",0.02,0,0,0,0,0,0,0,0,0,2,1,21,0,3,2,0,1,1,1,50,40,15,10,26,173,1247,0.138732959101844,0.0232558139534884,0,29,144,8,0,1,0,0.167630057803468,0.167630057803468,0.0232558139534884,29,0.832369942196532,1,1.46239799789896,0,0,0,0,70,-0.823170731707317,0.000168154525238337
"DF1",0.02,2,2,0,21,12,13,16,65,0,0,0,0,0,0,0,0,4,8,6,57,74,24,56,123,483,6641,0.0727300105405812,0.0197259448878181,131,0,352,8,1,0,0.271221532091097,0,0.271221532091097,0.0197259448878181,131,0.728778467908903,1,2.11727129565576,0,0,0,0,71,3.51724137931034,0.000168154525238337
"DF1",0.07,0,1,0,0,1,0,0,1,0,6,0,0,1,0,0,0,10,69,16,826,600,350,491,1116,3488,10895,0.320146856356127,0.000917852225791648,3,7,3478,8,0.3,0.7,0.000860091743119266,0.00200688073394495,0.00286697247706422,0.000917852225791648,10,0.997133027522936,0.7,1,0.3,0,0,0,80,2.33333333333333,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,15,32,16,378,476,65,183,574,1744,6629,0.263086438376829,0.000754261577915221,0,5,1739,8,0,1,0,0.00286697247706422,0.00286697247706422,0.000754261577915221,5,0.997133027522936,1,0.698970004336019,0,0,0,0,81,-0.5,0.000703327077600068
"DF1",0.07,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12,15,7,295,249,95,95,239,1010,3577,0.282359519150126,0.000838691641039978,1,2,1007,8,0.333333333333333,0.666666666666667,0.00099009900990099,0.00198019801980198,0.00297029702970297,0.000838691641039978,3,0.997029702970297,0.666666666666667,0.477121254719662,0.159040418239887,0,0,0,83,-0.571428571428571,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,1,156,79,16,15,34,309,1220,0.25327868852459,0.000819672131147541,0,1,308,8,0,1,0,0.00323624595469256,0.00323624595469256,0.000819672131147541,1,0.996763754045307,1,0,0,0,0,0,84,-0.666666666666667,0.000703327077600068
"DF1",0.07,1,1,0,3,10,3,2,3,0,0,0,3,7,3,1,4,157,191,144,3532,2926,1362,1403,2411,12167,34028,0.357558481250735,0.00120489009051369,23,18,12126,8,0.560975609756098,0.439024390243902,0.00189035916824197,0.00147941152297197,0.00336977069121394,0.00120489009051369,41,0.996630229308786,0.560975609756098,1.61278385671974,0.708051449291591,0,0,0,85,40,0.000703327077600068
"DF1",0.07,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,6,25,1,340,143,112,100,133,863,2873,0.300382875043509,0.00104420466411417,3,0,860,8,1,0,0.00347624565469293,0,0.00347624565469293,0.00104420466411417,3,0.996523754345307,1,0.477121254719662,0,0,0,0,86,-0.926829268292683,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,2,90,42,26,58,49,275,1085,0.253456221198157,0.000921658986175115,1,0,274,8,1,0,0.00363636363636364,0,0.00363636363636364,0.000921658986175115,1,0.996363636363636,1,0,0,0,0,0,87,-0.666666666666667,0.000703327077600068
"DF1",0.07,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,10,11,119,147,109,135,285,824,2594,0.317656129529684,0.00115651503469545,3,0,821,8,1,0,0.00364077669902913,0,0.00364077669902913,0.00115651503469545,3,0.996359223300971,1,0.477121254719662,0,0,0,0,88,2,0.000703327077600068
"DF1",0.07,0,0,0,1,3,0,0,7,1,0,0,4,0,1,0,6,11,37,23,1941,1040,396,835,1944,6250,19369,0.322680572048118,0.00118746450513707,11,12,6227,8,0.478260869565217,0.521739130434783,0.00176,0.00192,0.00368,0.00118746450513707,23,0.99632,0.521739130434783,1.36172783601759,0.651261138964936,0,0,0,89,6.66666666666667,0.000703327077600068
"DF1",0.07,0,0,0,2,0,0,1,4,0,1,0,0,2,1,1,3,3,36,13,719,646,265,545,1775,4017,17789,0.225813705098656,0.000843217718814998,7,8,4002,8,0.466666666666667,0.533333333333333,0.00174259397560368,0.0019915359721185,0.00373412994772218,0.000843217718814998,15,0.996265870052278,0.533333333333333,1.17609125905568,0.548842587559318,0,0,0,90,-0.347826086956522,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,6,4,207,55,46,63,93,478,2723,0.175541681968417,0.000734484024972457,1,1,476,8,0.5,0.5,0.00209205020920502,0.00209205020920502,0.00418410041841004,0.000734484024972457,2,0.99581589958159,0.5,0.301029995663981,0.150514997831991,0,0,0,93,1,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,13,1,366,168,37,36,51,679,1656,0.410024154589372,0.00181159420289855,0,3,676,8,0,1,0,0.00441826215022091,0.00441826215022091,0.00181159420289855,3,0.995581737849779,1,0.477121254719662,0,0,0,0,94,0.5,0.000703327077600068
"DF1",0.07,0,0,0,1,2,0,0,1,0,0,0,1,1,1,0,1,1,20,17,442,250,231,486,315,1770,4984,0.355136436597111,0.00160513643659711,4,4,1762,8,0.5,0.5,0.00225988700564972,0.00225988700564972,0.00451977401129944,0.00160513643659711,8,0.995480225988701,0.5,0.903089986991944,0.451544993495972,0,0,0,95,1.66666666666667,0.000703327077600068
"DF1",0.07,0,0,0,0,3,0,0,0,0,1,0,2,1,0,1,0,5,6,3,508,210,176,157,663,1736,8861,0.195914682315766,0.000902832637399842,3,5,1728,8,0.375,0.625,0.00172811059907834,0.00288018433179724,0.00460829493087558,0.000902832637399842,8,0.995391705069124,0.625,0.903089986991944,0.338658745121979,0,0,0,96,0,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,3,20,32,237,289,76,339,442,1445,6410,0.225429017160686,0.00109204368174727,4,3,1438,8,0.571428571428571,0.428571428571429,0.0027681660899654,0.00207612456747405,0.00484429065743945,0.00109204368174727,7,0.995155709342561,0.571428571428571,0.845098040014257,0.362184874291824,0,0,0,97,-0.125,0.000703327077600068
"DF1",0.07,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,6,15,7,279,157,86,77,117,748,3687,0.202874966097098,0.0010848928668294,1,3,744,8,0.25,0.75,0.00133689839572193,0.00401069518716578,0.0053475935828877,0.0010848928668294,4,0.994652406417112,0.75,0.602059991327962,0.150514997831991,0,0,0,100,0.333333333333333,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,1,57,54,26,14,23,184,1224,0.150326797385621,0.000816993464052288,1,0,183,8,1,0,0.00543478260869565,0,0.00543478260869565,0.000816993464052288,1,0.994565217391304,1,0,0,0,0,0,101,-0.75,0.000703327077600068
"DF1",0.07,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,4,12,3,207,206,73,156,40,705,2949,0.239064089521872,0.00135639199728722,2,2,701,8,0.5,0.5,0.00283687943262411,0.00283687943262411,0.00567375886524823,0.00135639199728722,4,0.994326241134752,0.5,0.602059991327962,0.301029995663981,0,0,0,103,3,0.000703327077600068
"DF1",0.07,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,4,12,9,319,148,2,111,84,693,1852,0.374190064794816,0.00215982721382289,2,2,689,8,0.5,0.5,0.00288600288600289,0.00288600288600289,0.00577200577200577,0.00215982721382289,4,0.994227994227994,0.5,0.602059991327962,0.301029995663981,0,0,0,105,-0.714285714285714,0.000703327077600068
"DF1",0.07,0,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,4,10,4,220,152,134,277,209,1016,2795,0.36350626118068,0.00214669051878354,5,1,1010,8,0.833333333333333,0.166666666666667,0.00492125984251968,0.000984251968503937,0.00590551181102362,0.00214669051878354,6,0.994094488188976,0.833333333333333,0.778151250383644,0.129691875063941,0,0,0,106,0.5,0.000703327077600068
"DF1",0.07,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,5,4,273,126,32,135,75,655,1689,0.387803433984606,0.00236826524570752,1,3,651,8,0.25,0.75,0.00152671755725191,0.00458015267175573,0.00610687022900763,0.00236826524570752,4,0.993893129770992,0.75,0.602059991327962,0.150514997831991,0,0,0,108,3,0.000703327077600068
"DF1",0.07,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,5,150,62,32,20,51,327,1126,0.290408525754885,0.00177619893428064,2,0,325,8,1,0,0.00611620795107034,0,0.00611620795107034,0.00177619893428064,2,0.99388379204893,1,0.301029995663981,0,0,0,0,109,-0.5,0.000703327077600068
"DF1",0.07,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,1,9,4,366,198,40,94,81,798,2077,0.384207992296582,0.00240731824747232,4,1,793,8,0.8,0.2,0.0050125313283208,0.0012531328320802,0.006265664160401,0.00240731824747232,5,0.993734335839599,0.8,0.698970004336019,0.139794000867204,0,0,0,110,1.5,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,2,20,39,16,36,39,159,1221,0.13022113022113,0.000819000819000819,1,0,158,8,1,0,0.00628930817610063,0,0.00628930817610063,0.000819000819000819,1,0.993710691823899,1,0,0,0,0,0,111,-0.8,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8,46,9,54,82,23,88,137,450,3626,0.124103695532267,0.000827357970215113,0,3,447,8,0,1,0,0.00666666666666667,0.00666666666666667,0.000827357970215113,3,0.993333333333333,1,0.477121254719662,0,0,0,0,113,2,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,4,43,43,11,10,29,147,1404,0.104700854700855,0.000712250712250712,0,1,146,8,0,1,0,0.00680272108843537,0.00680272108843537,0.000712250712250712,1,0.993197278911565,1,0,0,0,0,0,115,-0.5,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,5,22,46,20,18,22,144,1013,0.142152023692004,0.000987166831194472,0,1,143,8,0,1,0,0.00694444444444444,0.00694444444444444,0.000987166831194472,1,0.993055555555556,1,0,0,0,0,0,116,0,0.000703327077600068
"DF1",0.07,0,0,0,1,1,0,0,4,0,0,0,0,1,1,3,2,6,15,13,182,210,74,400,922,1835,14402,0.127412859325094,0.000902652409387585,6,7,1822,8,0.461538461538462,0.538461538461538,0.00326975476839237,0.00381471389645777,0.00708446866485014,0.000902652409387585,13,0.99291553133515,0.538461538461538,1.11394335230684,0.514127701064694,0,0,0,117,12,0.000703327077600068
"DF1",0.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,106,49,49,31,35,277,887,0.312288613303269,0.00225479143179256,1,1,275,8,0.5,0.5,0.0036101083032491,0.0036101083032491,0.0072202166064982,0.00225479143179256,2,0.992779783393502,0.5,0.301029995663981,0.150514997831991,0,0,0,118,-0.846153846153846,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,3,9,8,149,97,73,53,134,530,2399,0.220925385577324,0.00166736140058358,1,3,526,8,0.25,0.75,0.00188679245283019,0.00566037735849057,0.00754716981132075,0.00166736140058358,4,0.992452830188679,0.75,0.602059991327962,0.150514997831991,0,0,0,119,1,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,2,46,16,18,20,20,130,964,0.134854771784232,0.00103734439834025,0,1,129,8,0,1,0,0.00769230769230769,0.00769230769230769,0.00103734439834025,1,0.992307692307692,1,0,0,0,0,0,120,-0.75,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,35,35,33,6,6,121,1121,0.107939339875112,0.000892060660124889,0,1,120,8,0,1,0,0.00826446280991736,0.00826446280991736,0.000892060660124889,1,0.991735537190083,1,0,0,0,0,0,121,0,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,2,77,53,22,41,41,242,1318,0.18361153262519,0.00151745068285281,0,2,240,8,0,1,0,0.00826446280991736,0.00826446280991736,0.00151745068285281,2,0.991735537190083,1,0.301029995663981,0,0,0,0,122,1,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,4,3,57,79,17,31,34,231,1751,0.131924614505997,0.00114220445459737,1,1,229,8,0.5,0.5,0.00432900432900433,0.00432900432900433,0.00865800865800866,0.00114220445459737,2,0.991341991341991,0.5,0.301029995663981,0.150514997831991,0,0,0,124,-0.777777777777778,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,4,6,3,26,24,58,71,203,2631,0.0771569745343976,0.000760167236792094,1,1,201,8,0.5,0.5,0.00492610837438424,0.00492610837438424,0.00985221674876847,0.000760167236792094,2,0.990147783251232,0.5,0.301029995663981,0.150514997831991,0,0,0,126,1,0.000703327077600068
"DF1",0.07,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,0,4,10,1,218,197,85,91,176,790,3698,0.213628988642509,0.00216333153055706,2,6,782,8,0.25,0.75,0.00253164556962025,0.00759493670886076,0.010126582278481,0.00216333153055706,8,0.989873417721519,0.75,0.903089986991944,0.225772496747986,0,0,0,127,3,0.000703327077600068
"DF1",0.07,0,0,5,2,2,0,0,0,0,0,0,0,1,0,0,0,3,5,10,106,154,104,80,416,888,10806,0.082176568573015,0.000925411808254673,9,1,878,8,0.9,0.1,0.0101351351351351,0.00112612612612613,0.0112612612612613,0.000925411808254673,10,0.988738738738739,0.9,1,0.1,0,0,0,129,9,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,59,38,7,20,42,172,1808,0.0951327433628319,0.00110619469026549,1,1,170,8,0.5,0.5,0.00581395348837209,0.00581395348837209,0.0116279069767442,0.00110619469026549,2,0.988372093023256,0.5,0.301029995663981,0.150514997831991,0,0,0,130,-0.8,0.000703327077600068
"DF1",0.07,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,30,28,28,31,28,151,1971,0.0766108574327752,0.00101471334348047,2,0,149,8,1,0,0.0132450331125828,0,0.0132450331125828,0.00101471334348047,2,0.986754966887417,1,0.301029995663981,0,0,0,0,132,0,0.000703327077600068
"DF1",0.07,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,3,6,3,120,97,40,58,44,376,1397,0.269148174659986,0.00357909806728704,1,4,371,8,0.2,0.8,0.00265957446808511,0.0106382978723404,0.0132978723404255,0.00357909806728704,5,0.986702127659574,0.8,0.698970004336019,0.139794000867204,0,0,0,134,-0.285714285714286,0.000703327077600068
"DF1",0.07,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,5,1,35,73,23,52,22,215,1160,0.185344827586207,0.00258620689655172,2,1,212,8,0.666666666666667,0.333333333333333,0.00930232558139535,0.00465116279069767,0.013953488372093,0.00258620689655172,3,0.986046511627907,0.666666666666667,0.477121254719662,0.159040418239887,0,0,0,135,-0.4,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,6,5,43,27,24,12,16,137,877,0.156214367160775,0.00228050171037628,0,2,135,8,0,1,0,0.0145985401459854,0.0145985401459854,0.00228050171037628,2,0.985401459854015,1,0.301029995663981,0,0,0,0,136,-0.333333333333333,0.000703327077600068
"DF1",0.07,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,5,5,41,88,40,28,57,270,2033,0.132808657156911,0.00196753566158387,2,2,266,8,0.5,0.5,0.00740740740740741,0.00740740740740741,0.0148148148148148,0.00196753566158387,4,0.985185185185185,0.5,0.602059991327962,0.301029995663981,0,0,0,137,1,0.000703327077600068
"DF1",0.07,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,7,1,38,48,31,25,17,171,1180,0.144915254237288,0.00254237288135593,1,2,168,8,0.333333333333333,0.666666666666667,0.00584795321637427,0.0116959064327485,0.0175438596491228,0.00254237288135593,3,0.982456140350877,0.666666666666667,0.477121254719662,0.159040418239887,0,0,0,138,-0.25,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,1,39,35,21,18,39,159,1526,0.104193971166448,0.00196592398427261,0,3,156,8,0,1,0,0.0188679245283019,0.0188679245283019,0.00196592398427261,3,0.981132075471698,1,0.477121254719662,0,0,0,0,139,0,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,3,1,52,43,27,24,38,194,2590,0.0749034749034749,0.00154440154440154,1,3,190,8,0.25,0.75,0.00515463917525773,0.0154639175257732,0.0206185567010309,0.00154440154440154,4,0.979381443298969,0.75,0.602059991327962,0.150514997831991,0,0,0,141,3,0.000703327077600068
"DF1",0.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,25,23,15,12,13,96,1987,0.0483140412682436,0.00100654252642174,1,1,94,8,0.5,0.5,0.0104166666666667,0.0104166666666667,0.0208333333333333,0.00100654252642174,2,0.979166666666667,0.5,0.301029995663981,0.150514997831991,0,0,0,142,-0.5,0.000703327077600068
"DF1",0.07,0,0,0,1,1,0,0,0,0,0,0,0,2,33,41,1,20,28,28,980,694,450,590,820,3689,9430,0.391198303287381,0.00837751855779427,2,77,3610,8,0.0253164556962025,0.974683544303797,0.000542152344808891,0.0208728652751423,0.0214150176199512,0.00837751855779427,79,0.978584982380049,0.974683544303797,1.89762709129044,0.0480411921845681,0,0,0,143,38.5,0.000703327077600068
"DF1",0.07,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,4,3,1,33,49,34,20,21,169,2131,0.0793054903801032,0.00187705302674801,3,1,165,8,0.75,0.25,0.0177514792899408,0.00591715976331361,0.0236686390532544,0.00187705302674801,4,0.976331360946746,0.75,0.602059991327962,0.150514997831991,0,0,0,144,-0.949367088607595,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,3,1,71,41,32,18,31,204,3493,0.058402519324363,0.00143143429716576,0,5,199,8,0,1,0,0.0245098039215686,0.0245098039215686,0.00143143429716576,5,0.975490196078431,1,0.698970004336019,0,0,0,0,145,0.25,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,1,8,25,4,7,18,68,1921,0.0353982300884956,0.00104112441436752,1,1,66,8,0.5,0.5,0.0147058823529412,0.0147058823529412,0.0294117647058824,0.00104112441436752,2,0.970588235294118,0.5,0.301029995663981,0.150514997831991,0,0,0,146,-0.6,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,7,4,39,28,4,14,21,123,1317,0.0933940774487472,0.00303720577069096,0,4,119,8,0,1,0,0.032520325203252,0.032520325203252,0.00303720577069096,4,0.967479674796748,1,0.602059991327962,0,0,0,0,147,1,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,4,2,24,27,12,20,21,117,1599,0.0731707317073171,0.00250156347717323,0,4,113,8,0,1,0,0.0341880341880342,0.0341880341880342,0.00250156347717323,4,0.965811965811966,1,0.602059991327962,0,0,0,0,149,-0.733333333333333,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,1,2,1,1,78,36,42,21,25,215,1975,0.108860759493671,0.00455696202531646,0,9,206,8,0,1,0,0.0418604651162791,0.0418604651162791,0.00455696202531646,9,0.958139534883721,1,0.954242509439325,0,0,0,0,151,1.25,0.000703327077600068
"DF1",0.07,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,1,2,3,79,47,21,29,43,235,1698,0.138398115429918,0.00588928150765607,10,0,225,8,1,0,0.0425531914893617,0,0.0425531914893617,0.00588928150765607,10,0.957446808510638,1,1,0,0,0,0,152,0.111111111111111,0.000703327077600068
"DF1",0.07,0,0,0,0,3,1,0,1,0,3,0,0,15,0,0,0,1,13,3,115,167,45,52,107,526,3225,0.163100775193798,0.00713178294573643,5,18,503,8,0.217391304347826,0.782608695652174,0.00950570342205323,0.0342205323193916,0.0437262357414449,0.00713178294573643,23,0.956273764258555,0.782608695652174,1.36172783601759,0.296027790438607,0,0,0,153,1.3,0.000703327077600068
"DF1",0.07,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,1,1,2,2,60,26,24,14,17,153,898,0.170378619153675,0.00779510022271715,5,2,146,8,0.714285714285714,0.285714285714286,0.0326797385620915,0.0130718954248366,0.0457516339869281,0.00779510022271715,7,0.954248366013072,0.714285714285714,0.845098040014257,0.241456582861216,0,0,0,154,-0.695652173913043,0.000703327077600068
"DF1",0.07,1,0,0,1,4,0,6,2,0,2,0,2,1,1,0,0,9,10,16,30,109,9,39,146,388,11814,0.0328423903842898,0.00169290672083968,14,6,368,8,0.7,0.3,0.0360824742268041,0.0154639175257732,0.0515463917525773,0.00169290672083968,20,0.948453608247423,0.7,1.30102999566398,0.390308998699194,0,0,0,155,1.85714285714286,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,4,2,16,20,10,7,26,91,1440,0.0631944444444444,0.00347222222222222,0,5,86,8,0,1,0,0.0549450549450549,0.0549450549450549,0.00347222222222222,5,0.945054945054945,1,0.698970004336019,0,0,0,0,156,-0.75,0.000703327077600068
"DF1",0.07,0,0,0,0,4,4,4,1,0,0,0,8,0,3,0,3,9,15,2,167,81,55,82,50,488,1650,0.295757575757576,0.0163636363636364,13,14,461,8,0.481481481481481,0.518518518518518,0.0266393442622951,0.0286885245901639,0.055327868852459,0.0163636363636364,27,0.944672131147541,0.518518518518518,1.43136376415899,0.689175145706179,0,0,0,157,4.4,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,2,0,0,0,12,6,2,1,2,4,2,1,159,78,52,29,69,419,1709,0.245172615564658,0.0146284376828555,2,23,394,8,0.08,0.92,0.00477326968973747,0.0548926014319809,0.0596658711217184,0.0146284376828555,25,0.940334128878282,0.92,1.39794000867204,0.111835200693763,0,0,0,158,-0.0740740740740741,0.000703327077600068
"DF1",0.07,0,0,0,0,0,1,0,0,0,3,0,0,27,15,16,32,1,19,4,539,380,180,161,192,1570,3435,0.457059679767103,0.0273653566229985,1,93,1476,8,0.0106382978723404,0.98936170212766,0.000636942675159236,0.0592356687898089,0.0598726114649682,0.0273653566229985,94,0.940127388535032,0.98936170212766,1.9731278535997,0.0209907218468053,0,0,0,159,2.76,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0,3,2,1,20,25,22,20,32,133,5946,0.022367978472923,0.00134544231416078,2,6,125,8,0.25,0.75,0.0150375939849624,0.0451127819548872,0.0601503759398496,0.00134544231416078,8,0.93984962406015,0.75,0.903089986991944,0.225772496747986,0,0,0,160,-0.914893617021277,0.000703327077600068
"DF1",0.07,0,2,0,4,0,0,2,3,2,5,0,51,17,16,41,111,12,20,10,2291,236,132,330,890,4175,16154,0.258449919524576,0.0157236597746688,11,243,3921,8,0.0433070866141732,0.956692913385827,0.00263473053892216,0.0582035928143713,0.0608383233532934,0.0157236597746688,254,0.939161676646707,0.956692913385827,2.40483371661994,0.104146342058344,0,0,0,161,30.75,0.000703327077600068
"DF1",0.07,1,0,2,15,21,0,34,88,0,0,0,0,1,1,0,2,20,43,19,399,553,233,358,900,2690,11055,0.24332881049299,0.0149253731343284,161,4,2525,8,0.975757575757576,0.0242424242424242,0.0598513011152416,0.00148698884758364,0.0613382899628253,0.0149253731343284,165,0.938661710037175,0.975757575757576,2.21748394421391,0.0537571865263977,0,0,0,162,-0.350393700787402,0.000703327077600068
"DF1",0.07,0,0,0,1,2,2,1,1,0,0,0,4,7,0,2,1,3,9,1,115,86,31,36,36,338,1611,0.209807572936065,0.0130353817504655,7,14,317,8,0.333333333333333,0.666666666666667,0.0207100591715976,0.0414201183431953,0.0621301775147929,0.0130353817504655,21,0.937869822485207,0.666666666666667,1.32221929473392,0.440739764911306,0,0,0,163,-0.872727272727273,0.000703327077600068
"DF1",0.07,0,0,0,0,0,1,0,1,0,0,0,1,1,3,0,3,3,2,1,41,26,29,11,37,160,962,0.166320166320166,0.0103950103950104,2,8,150,8,0.2,0.8,0.0125,0.05,0.0625,0.0103950103950104,10,0.9375,0.8,1,0.2,0,0,0,164,-0.523809523809524,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,0,9,0,2,0,3,6,3,11,26,22,4,129,95,77,67,84,538,8242,0.0652754185877214,0.00412521232710507,0,34,504,8,0,1,0,0.0631970260223048,0.0631970260223048,0.00412521232710507,34,0.936802973977695,1,1.53147891704226,0,0,0,0,165,2.4,0.000703327077600068
"DF1",0.07,0,1,0,2,6,2,0,0,0,0,0,0,0,0,0,0,5,5,3,38,63,39,1,8,173,1446,0.119640387275242,0.00760719225449516,11,0,162,8,1,0,0.0635838150289017,0,0.0635838150289017,0.00760719225449516,11,0.936416184971098,1,1.04139268515823,0,0,0,0,166,-0.676470588235294,0.000703327077600068
"DF1",0.07,0,0,0,0,0,0,0,0,0,1,0,4,10,0,1,2,1,6,1,49,76,44,31,44,270,2904,0.0929752066115702,0.00619834710743802,0,18,252,8,0,1,0,0.0666666666666667,0.0666666666666667,0.00619834710743802,18,0.933333333333333,1,1.25527250510331,0,0,0,0,167,0.636363636363636,0.000703327077600068
"DF1",0.07,0,1,0,5,1,0,0,0,1,0,0,0,15,0,0,0,2,7,1,136,92,36,20,27,344,2410,0.142738589211618,0.00954356846473029,7,16,321,8,0.304347826086957,0.695652173913043,0.0203488372093023,0.0465116279069767,0.0668604651162791,0.00954356846473029,23,0.933139534883721,0.695652173913043,1.36172783601759,0.41443890661405,0,0,0,168,0.277777777777778,0.000703327077600068
