"Cell","MOI","WF10PB2","WF10PB1","WF10PA","WF10HA","WF10NP","WF10NA","WF10M","WF10NS","mVarPB2","mVarPB1","mVarPA","mVarHA","mVarNP","mVarNA","mVarM","mVarNS","mHelperPB2","mHelperPB1","mHelperPA","mHelperHA","mHelperNP","mHelperNA","mHelperM","mHelperNS","Flu_RNA","TotalRNA","Flu_Prop","Test_Prop"
"MDCK",0.2,0,0,0,10,10,0,5,0,0,3,1,7,0,0,6,11,6,23,11,853,266,50,481,625,2368,33673,0.0703234045080628,0.00157396133400647
"MDCK",0.2,0,0,0,4,4,0,1,0,0,0,0,62,15,5,16,26,1,6,2,179,303,54,143,417,1238,42338,0.0292408710850772,0.0031413859889461
"MDCK",0.2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,5,0,5,1,21,52,1,23,113,225,9425,0.0238726790450928,0.000954907161803714
"MDCK",0.2,0,0,0,3,0,0,1,1,0,0,0,2,2,0,0,0,2,1,0,109,46,9,50,61,287,6590,0.0435508345978756,0.00136570561456753
"MDCK",0.2,0,0,0,11,3,0,4,1,0,0,0,9,5,0,8,5,1,22,10,837,468,40,411,628,2463,39291,0.0626861113232038,0.00117075157160673
"MDCK",0.2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,1,26,39,1,29,113,214,5332,0.0401350337584396,0.000750187546886722
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,81,19,2,22,88,214,24823,0.00862103694154615,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,16,7,463,315,26,406,615,1857,39370,0.0471678943357887,0.0000254000508001016
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,1,18,1,25,16,21,81,15,1763,1007,108,1362,2140,6558,54671,0.11995390609281,0.00111576521373306
"MDCK",0.2,0,0,1,9,3,2,0,3,0,0,0,0,0,0,0,3,5,6,4,356,286,27,78,227,1010,33179,0.0304409415594201,0.000632930468067151
"MDCK",0.2,0,0,0,0,2,0,1,3,0,0,0,4,4,1,3,10,0,4,14,435,410,52,233,674,1850,53330,0.0346896681042565,0.000525032814550909
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,0,3,1,38,52,4,29,131,264,5687,0.04642166344294,0.00105503780552136
"MDCK",0.2,0,0,0,5,5,0,3,10,0,0,0,0,0,0,0,2,8,29,8,945,633,51,298,1075,3072,49402,0.0621837172584106,0.000506052386543055
"MDCK",0.2,1,0,0,0,12,2,9,9,0,0,0,29,29,7,18,23,10,55,22,1149,1294,219,780,2345,6013,110023,0.0546522090835553,0.00126337220399371
"MDCK",0.2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,2,12,10,440,506,75,422,1721,3192,44720,0.0713774597495528,0.0000894454382826476
"MDCK",0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,14,4,290,349,44,225,597,1529,26080,0.0586273006134969,0.0000383435582822086
"MDCK",0.2,0,0,0,18,5,0,2,11,0,1,0,5,3,0,2,4,4,10,13,344,273,52,119,482,1348,33201,0.0406011867112436,0.00153609831029186
"MDCK",0.2,0,1,1,3,1,0,2,3,0,0,1,5,1,2,1,11,6,11,3,279,254,67,144,523,1319,49032,0.026900799477892,0.000652635013868494
"MDCK",0.2,0,0,0,2,0,0,0,2,1,0,0,3,1,0,1,0,2,8,4,351,187,30,96,223,911,24843,0.0366702894175422,0.000402527875055348
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,83,99,38,35,221,495,37540,0.0131859350026638,0
"MDCK",0.2,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,4,0,1,1,26,51,4,35,154,281,6713,0.0418590793981826,0.00134068225830478
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,6,2,2,2,33,41,31,17,86,223,39876,0.00559233624235129,0.000225699668973819
"MDCK",0.2,0,0,0,1,1,0,1,2,0,0,0,1,1,1,3,2,2,12,8,519,430,42,456,822,2304,48681,0.0473285265298576,0.000267044637538259
"MDCK",0.2,0,0,0,0,0,1,0,5,0,0,1,1,9,2,4,24,3,20,9,337,243,106,317,567,1649,33027,0.0499288460956187,0.00142307808762528
"MDCK",0.2,1,0,0,8,2,2,3,15,0,0,0,0,0,0,0,0,2,6,3,191,179,55,89,299,855,41686,0.020510483135825,0.000743654944105935
"MDCK",0.2,0,0,0,1,0,0,3,0,0,0,0,6,8,6,2,19,6,4,2,67,68,35,41,165,433,34086,0.0127031625887461,0.00132019010737546
"MDCK",0.2,0,0,1,1,1,0,0,2,0,0,0,0,0,0,3,0,0,8,2,252,120,31,154,286,861,45246,0.0190293064580294,0.000176811209830703
"MDCK",0.2,0,0,0,1,3,1,0,23,0,2,0,27,11,0,5,56,5,11,1,561,275,52,189,464,1687,45991,0.0366810897784349,0.00280489661020634
"MDCK",0.2,1,0,0,0,8,2,7,16,0,0,2,0,0,0,0,1,8,31,17,814,408,80,829,935,3159,35683,0.0885295518874534,0.00103690833169857
"MDCK",0.2,0,0,0,2,1,0,2,2,0,0,0,0,0,0,0,0,2,3,1,70,86,7,44,163,383,14782,0.0259098904072521,0.000473548910837505
"MDCK",0.2,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,5,1,185,141,16,302,216,875,26174,0.033430121494613,0.000343852678230305
"MDCK",0.6,0,0,0,6,3,0,5,10,0,1,0,1,8,0,3,11,0,3,3,161,105,17,96,248,681,25806,0.0263892118112067,0.00186003255056963
"MDCK",0.6,0,0,0,0,0,0,1,2,0,0,1,3,7,0,3,8,3,4,5,203,138,20,94,204,696,37056,0.0187823834196891,0.000674654576856649
"MDCK",0.6,0,0,1,3,2,0,5,3,0,2,1,5,1,0,3,6,0,7,3,144,81,8,103,217,595,31409,0.0189436148874526,0.0010188162628546
"MDCK",0.6,0,0,0,1,0,0,6,2,0,0,1,5,1,1,0,2,2,2,3,159,153,48,63,188,637,25420,0.0250590086546027,0.000747442958300551
"MDCK",0.6,1,0,0,32,31,2,14,37,0,1,0,27,58,1,23,59,8,10,5,518,639,30,204,928,2628,43865,0.0599110908469167,0.00652000455944375
"MDCK",0.6,0,0,1,1,7,0,2,7,0,0,1,5,12,2,10,26,5,6,3,187,175,17,74,351,892,39451,0.0226103267344301,0.00187574459456034
"MDCK",0.6,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,6,4,77,68,11,26,174,371,27224,0.0136276814575375,0.000183661475168969
"MDCK",0.6,0,0,0,4,2,0,0,4,1,1,0,12,1,0,6,11,3,10,5,265,224,17,190,212,968,30586,0.0316484666187144,0.0013731772706467
"MDCK",0.6,0,0,0,13,5,0,3,9,0,0,0,10,12,0,6,19,1,3,2,364,196,23,161,377,1204,38992,0.030878128846943,0.00197476405416496
"MDCK",0.6,0,1,0,21,3,4,7,26,0,0,1,8,5,3,18,23,2,7,3,287,220,95,116,583,1433,43968,0.032591885007278,0.0027292576419214
"MDCK",0.6,0,1,0,6,4,0,2,2,0,0,0,7,2,3,4,18,0,5,4,105,96,23,50,251,583,41543,0.0140336518787762,0.00117950075825049
"MDCK",0.6,0,0,0,18,11,1,22,22,0,1,0,6,25,0,9,9,3,5,3,262,280,31,168,393,1269,49569,0.0256006778430067,0.00250156347717323
"MDCK",0.6,0,0,0,2,3,0,2,11,1,0,0,4,8,2,1,9,1,3,4,147,106,38,41,159,542,21877,0.0247748777254651,0.00196553457969557
"MDCK",0.6,0,0,0,22,7,0,2,5,0,1,1,34,9,2,10,28,4,10,3,276,205,23,133,322,1097,34394,0.0318950979822062,0.00351805547479211
"MDCK",0.6,0,1,0,8,5,1,5,16,0,0,0,7,9,2,6,20,2,3,7,96,91,18,65,402,764,41925,0.0182230172927847,0.00190816935002982
"MDCK",0.6,0,5,0,12,9,1,15,28,1,0,0,8,8,0,14,12,4,1,14,212,207,29,160,417,1157,35422,0.0326633165829146,0.00319010784258371
"MDCK",0.6,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,2,1,3,1,36,24,11,9,51,144,35111,0.00410127880151519,0.0002278488223064
"MDCK",0.6,0,0,0,1,2,0,1,3,0,1,0,0,1,0,1,6,1,5,1,205,103,20,90,192,633,28746,0.0220204550198288,0.000556599179016211
"MDCK",0.6,0,0,0,0,0,0,0,0,0,0,0,11,7,3,0,13,0,5,6,55,38,19,19,108,284,40377,0.00703370730861629,0.000842063551031528
"MDCK",0.6,0,1,0,8,2,0,2,15,0,0,0,1,4,0,3,13,4,6,8,109,145,4,55,283,663,39519,0.0167767403021332,0.00123990991674891
"MDCK",0.6,0,0,0,10,0,2,4,0,0,0,0,26,0,10,1,26,1,3,3,220,328,28,95,407,1164,31314,0.0371718720061314,0.00252283323752954
"MDCK",0.6,0,0,0,32,15,2,22,28,0,1,0,16,17,6,3,11,5,6,4,369,203,29,185,584,1538,37934,0.0405441029155902,0.00403332103126483
"MDCK",0.6,0,1,0,39,14,2,12,14,0,0,1,45,13,1,8,8,1,2,2,285,222,22,159,336,1187,26032,0.0455977258758451,0.00606945298094653
"MDCK",0.6,0,0,0,53,8,0,14,32,1,0,1,14,21,3,15,38,4,11,8,521,348,61,364,820,2337,38975,0.0599615137908916,0.00513149454778704
"MDCK",0.6,0,0,1,3,6,1,0,8,0,0,1,6,2,3,0,4,0,10,4,148,95,35,47,211,585,54222,0.0107889786433551,0.000645494448747741
"MDCK",0.6,0,0,0,3,6,0,4,10,0,0,0,1,2,0,6,9,2,11,2,84,96,8,126,319,689,38176,0.0180479882648785,0.00107397317686505
"MDCK",0.6,0,2,0,2,4,1,4,8,0,0,1,12,8,2,7,11,2,12,4,198,185,50,152,494,1159,58885,0.0196824318587077,0.00105289971979282
"MDCK",0.6,0,0,0,0,2,0,1,1,1,0,2,6,6,2,0,10,4,7,4,145,133,18,51,241,634,32869,0.0192886914722079,0.000943137911101646
"MDCK",0.6,0,0,0,4,9,1,2,29,0,0,0,4,6,0,7,11,1,2,6,114,122,13,61,231,623,38792,0.0160600123736853,0.0018818313054238
"MDCK",0.6,0,1,0,2,9,0,9,5,0,0,0,0,13,3,4,41,1,12,6,735,372,47,219,706,2185,23933,0.0912965361634563,0.00363514812184014
"MDCK",0.6,1,1,0,0,7,2,6,20,0,0,1,4,10,1,9,14,5,3,4,202,182,62,128,562,1224,56826,0.0215394361735825,0.00133741597156231
"MDCK",0.6,0,2,0,16,10,0,20,45,0,0,0,32,2,3,31,47,2,9,4,668,354,60,533,965,2803,50388,0.0556283242041756,0.00412796697626419
"MDCK",0.6,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,3,1,4,13,30,6,5,21,87,32770,0.00265486725663717,0.000122062862374123
"MDCK",0.6,0,0,0,6,4,0,4,14,0,0,0,3,9,3,0,12,0,2,2,124,194,15,33,263,688,29803,0.0230849243364762,0.00184545180015435
"MDCK",0.6,1,0,0,29,13,1,12,13,0,0,0,18,22,0,11,16,2,12,6,382,281,37,239,465,1560,34747,0.0448959622413446,0.00391400696463004
"MDCK",0.6,0,1,0,5,9,1,3,8,0,0,0,3,4,0,7,10,1,4,4,230,144,32,120,308,894,32125,0.0278287937743191,0.0015875486381323
"MDCK",0.6,0,1,0,1,0,0,1,3,0,0,0,0,0,1,2,2,3,3,4,28,23,8,9,55,144,25320,0.00568720379146919,0.000434439178515008
"MDCK",0.6,0,0,0,21,12,2,7,29,0,2,3,8,22,3,7,37,3,3,6,232,261,45,110,537,1350,36146,0.0373485309577823,0.00423283350854866
"MDCK",0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,39,35,3,28,86,195,30078,0.00648314382605226,0.0000332468914156526
"MDCK",0.6,1,0,0,5,2,2,2,5,0,0,0,14,7,1,4,10,3,3,3,165,146,10,89,280,752,40976,0.0183522061694651,0.0012934400624756
"MDCK",0.6,0,0,0,2,1,2,2,3,0,0,0,7,5,1,4,10,0,8,4,158,104,17,94,216,638,29711,0.0214735283228434,0.0012453300124533
"MDCK",0.6,0,0,1,1,3,0,1,5,0,0,0,2,1,0,1,9,0,1,1,55,56,20,38,175,370,33463,0.0110569883154529,0.000717210052894241
"MDCK",0.6,0,0,0,5,8,1,15,24,1,0,0,5,14,0,7,19,1,10,1,243,178,22,236,333,1123,20320,0.0552657480314961,0.00487204724409449
"MDCK",0.6,0,0,0,7,12,5,6,16,0,0,1,0,0,0,0,0,4,5,5,221,342,38,92,303,1057,30666,0.0344681406117524,0.00153264201395683
"MDCK",0.6,0,1,0,13,17,3,9,14,0,0,1,10,3,1,3,4,2,10,6,182,203,44,164,293,983,23039,0.0426667824124311,0.00342896827119233
"MDCK",0.6,0,0,0,0,1,0,3,11,0,0,0,3,9,2,4,19,1,5,2,200,248,15,144,352,1019,30372,0.0335506387462136,0.00171210325299618
"MDCK",0.6,0,0,0,27,15,1,10,15,0,0,0,11,13,1,13,31,0,10,4,475,314,27,352,567,1886,26064,0.0723603437691835,0.00525629220380602
"MDCK",0.6,0,1,4,39,10,1,13,51,0,0,0,9,7,0,7,12,1,10,14,419,260,31,285,399,1573,23796,0.0661035468145907,0.00647167591191797
"MDCK",0.6,0,1,0,9,14,1,11,24,0,0,0,15,5,0,3,16,2,9,4,292,244,50,156,608,1464,41578,0.0352109288566069,0.0023810669103853
"MDCK",0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,11,4,2,7,33,4952,0.00666397415185783,0
"MDCK",0.6,0,0,0,2,2,1,0,3,0,0,0,1,0,0,0,3,3,2,2,44,49,13,65,158,348,27896,0.0124749067966734,0.000430169199885288
"MDCK",0.6,0,1,0,2,7,1,5,24,0,1,0,6,2,0,4,5,3,7,7,233,166,19,178,425,1096,33909,0.0323218024713203,0.00171046034975965
"MDCK",0.6,3,0,0,35,51,3,58,119,0,0,0,33,22,1,36,17,6,8,6,226,345,33,226,536,1764,40580,0.0434696895022178,0.00931493346476097
"MDCK",0.6,0,0,2,6,9,1,13,20,0,1,0,15,19,2,12,31,2,6,2,243,189,21,216,386,1196,33789,0.0353961348367812,0.00387700139098523
"MDCK",0.6,0,1,0,1,2,1,1,5,0,0,0,0,1,0,1,5,3,4,1,78,116,28,52,336,636,49697,0.0127975531722237,0.00036219490110067
"MDCK",0.6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,36,19,8,11,26,108,16448,0.00656614785992218,0.000182392996108949
"MDCK",0.6,0,2,1,5,16,0,7,42,0,1,0,35,33,0,8,31,6,9,4,415,242,35,258,612,1762,29163,0.0604190241058876,0.00620649453074101
"MDCK",0.6,0,0,0,3,1,0,2,9,0,0,0,1,2,0,1,5,2,2,1,97,65,11,40,174,416,32639,0.0127454885259965,0.000735316645730568
"MDCK",0.6,0,2,0,36,7,1,19,16,0,1,1,17,5,0,8,10,6,16,14,908,282,43,309,520,2221,32207,0.0689601639395162,0.00381904554910423
"MDCK",0.6,0,0,0,2,2,0,0,9,0,0,0,2,1,0,2,8,0,0,2,38,53,11,42,141,313,38005,0.00823575845283515,0.00068412051045915
"MDCK",0.6,0,0,0,0,0,0,2,5,0,3,0,4,1,3,1,5,1,3,3,48,35,19,34,93,260,26984,0.00963533946042099,0.000889415950192707
"MDCK",0.6,0,0,0,14,7,3,11,41,0,1,0,1,9,1,3,17,2,5,4,195,112,33,119,300,878,44879,0.0195637157690679,0.00240647073241382
"MDCK",0.6,0,0,0,1,2,1,0,4,0,0,0,3,1,1,3,11,1,3,4,54,47,29,38,151,354,41033,0.00862720249555236,0.000658006969999756
"MDCK",0.6,0,2,0,7,4,4,4,9,0,0,1,1,6,0,3,3,2,5,1,101,136,18,50,138,495,20434,0.0242243319956935,0.00215327395517275
"MDCK",0.6,0,0,0,19,2,0,7,13,0,0,0,9,6,5,12,29,1,5,0,269,188,23,191,400,1179,27197,0.0433503695260507,0.00375041364856418
"MDCK",0.6,0,0,0,2,2,2,3,5,0,1,0,1,5,0,1,9,1,4,2,147,132,17,56,260,650,35741,0.0181863965753616,0.000867351221286478
"MDCK",0.6,0,1,0,25,26,1,8,27,0,1,1,25,34,1,9,19,1,5,5,300,278,36,122,555,1480,36566,0.0404747579718865,0.00486791008040256
"MDCK",0.6,0,1,0,9,11,0,7,12,0,0,0,8,5,0,7,12,0,2,7,443,164,13,357,437,1495,24802,0.0602773969841142,0.00290299169421821
"MDCK",0.6,0,0,0,3,0,0,0,10,0,0,1,5,12,0,4,14,0,1,1,47,91,16,52,165,422,27622,0.0152776772138151,0.00177394830207805
"MDCK",0.6,0,1,0,2,11,1,1,19,0,0,0,7,22,3,15,20,1,7,3,124,200,18,101,297,853,35999,0.02369510264174,0.00283341203922331
"MDCK",0.6,0,0,0,15,8,0,6,15,0,1,0,7,18,0,8,10,1,2,2,245,155,27,157,393,1070,34238,0.0312518254570945,0.00257024358899468
"MDCK",0.6,0,1,0,45,29,2,9,15,2,2,0,103,54,1,44,109,16,25,4,898,711,100,638,1858,4666,41250,0.113115151515152,0.0100848484848485
"MDCK",0.6,0,1,0,19,4,1,5,17,0,0,0,3,1,2,1,10,1,5,7,158,87,28,123,196,669,39144,0.0170907418761496,0.00163498875945228
"MDCK",0.6,0,1,0,17,12,0,12,15,0,1,0,28,40,4,14,35,0,17,11,789,446,53,343,906,2744,52134,0.0526335980358307,0.00343345993017992
"MDCK",0.6,1,0,1,22,5,0,13,25,0,1,0,26,33,3,5,48,7,10,10,908,564,47,736,1636,4101,58166,0.0705051060757143,0.00314616786438813
"MDCK",0.6,0,0,0,1,2,0,3,1,0,0,0,0,1,0,0,2,0,1,2,46,34,6,15,60,174,20955,0.00830350751610594,0.000477213075638272
"MDCK",0.6,0,0,0,2,6,1,6,9,0,3,0,3,5,0,9,3,1,3,5,141,159,33,134,340,863,30054,0.0287149797032009,0.00156385173354628
"MDCK",0.6,0,0,1,25,30,1,27,45,0,1,0,11,4,1,3,20,4,12,10,271,370,41,260,600,1737,43003,0.0403925307536683,0.00392995837499709
"MDCK",0.6,0,0,0,3,2,0,1,5,0,0,0,6,3,2,3,4,1,5,4,158,84,23,80,217,601,36423,0.0165005628311781,0.000796200203168328
"MDCK",0.6,0,1,0,6,31,2,27,46,1,0,0,19,20,2,33,19,1,12,5,298,248,25,401,384,1581,27149,0.0582341891045711,0.00762459022431765
"MDCK",0.6,0,0,0,10,5,0,5,15,0,0,0,11,10,0,11,26,1,4,3,286,168,28,171,463,1217,38560,0.0315612033195021,0.00241182572614108
"MDCK",0.6,0,0,0,2,2,1,5,6,0,0,0,3,11,0,6,2,1,4,2,141,127,18,86,114,531,25394,0.0209104512877058,0.00149641647633299
"MDCK",0.6,0,0,0,12,10,6,4,21,0,0,1,5,12,2,11,31,3,7,8,161,191,17,79,372,953,44752,0.0212951376474794,0.0025697175545227
"MDCK",0.6,0,0,1,3,4,3,6,5,0,0,0,12,2,0,13,22,3,4,3,256,114,29,220,326,1026,30554,0.0335798913399228,0.0023237546638738
"MDCK",0.6,0,1,0,11,5,2,16,19,0,0,0,9,2,3,4,20,7,12,8,297,197,49,245,398,1305,31953,0.0408412355647357,0.00287922886739899
"MDCK",0.6,0,0,0,3,2,0,4,5,0,0,0,4,4,1,4,6,0,2,3,125,90,16,104,206,579,24195,0.02393056416615,0.00136391816491011
"MDCK",0.6,0,0,0,0,1,0,0,2,1,0,1,1,1,0,0,2,0,3,4,49,46,9,11,100,231,28725,0.00804177545691906,0.00031331592689295
"MDCK",0.6,0,0,0,4,1,0,0,4,0,0,0,0,2,1,0,2,0,3,2,108,53,13,53,153,399,39181,0.0101835073122177,0.000357316046042725
"MDCK",0.6,0,0,0,5,0,3,0,2,0,0,0,2,5,1,7,6,1,2,3,54,54,25,92,135,397,28628,0.0138675422663127,0.00108285594522845
"MDCK",0.6,0,0,0,2,1,0,1,3,0,0,0,2,4,2,4,2,8,2,6,103,75,20,61,177,473,36929,0.0128083619919305,0.000568658777654418
"MDCK",0.6,0,3,3,84,46,1,18,78,0,1,0,66,75,2,34,56,6,22,13,1286,894,45,623,1834,5190,44760,0.115951742627346,0.0104334226988382
"MDCK",0.6,0,2,0,6,11,2,6,11,0,1,0,0,5,1,4,8,4,2,8,102,139,5,62,162,541,34107,0.0158618465417656,0.00167121118831911
"MDCK",0.6,0,0,0,11,2,0,3,3,0,0,0,0,0,0,1,0,4,2,1,308,161,24,190,454,1164,19485,0.059738260200154,0.00102643058763151
"MDCK",0.6,0,0,0,0,10,1,1,12,1,1,0,6,5,0,1,4,2,4,6,69,132,12,38,205,510,40669,0.0125402640832083,0.00103272763038186
"MDCK",0.6,0,0,0,11,8,0,7,9,0,0,0,6,13,1,8,13,2,3,8,186,180,30,116,239,840,29252,0.028715985231779,0.00259811294954191
"MDCK",0.6,0,0,0,5,4,0,2,3,0,0,0,3,4,1,6,9,0,7,5,233,99,17,102,178,678,27962,0.0242471926185538,0.00132322437593877
"MDCK",0.6,0,0,0,1,13,1,10,22,0,3,0,12,34,1,10,29,2,8,6,194,298,22,83,348,1097,39671,0.0276524413299387,0.00342819691966424
"MDCK",0.6,0,0,0,5,3,0,1,5,0,0,0,4,3,0,1,4,1,1,0,85,45,15,25,58,256,5313,0.0481837003576134,0.00489365706757011
"MDCK",0.6,0,0,0,0,4,0,1,0,0,0,0,16,8,1,1,10,2,3,4,133,123,26,48,186,566,35684,0.0158614505100325,0.00114897433023204
"MDCK",0.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,7,14,3,5,23,58,8857,0.00654849271762448,0.000338715140566783
"MDCK",0.6,0,0,0,5,2,0,16,25,0,0,0,21,26,5,19,72,1,2,2,152,147,40,210,762,1507,28211,0.0534188791606111,0.00677040870582397
"MDCK",0.6,2,2,0,5,4,2,2,5,0,0,0,1,7,0,1,9,2,4,6,92,80,16,25,137,402,30674,0.0131055617135033,0.00130403599139336
"MDCK",0.6,0,4,1,58,31,1,27,62,0,2,1,42,49,5,18,46,7,17,8,770,570,43,421,1358,3541,47747,0.0741617274383731,0.00726747230192473
"MDCK",0.6,0,1,0,18,13,2,9,10,0,0,1,3,2,4,4,4,3,8,1,288,137,22,186,308,1024,38069,0.0268985263600305,0.00186503454254118
"MDCK",0.6,0,0,0,6,6,3,2,9,0,0,0,1,1,2,0,0,0,1,2,54,70,21,42,92,312,26419,0.0118096824255271,0.00113554638706991
"MDCK",0.6,0,0,0,0,3,1,0,1,0,0,1,2,6,1,2,1,0,4,5,15,35,13,14,41,145,37504,0.0038662542662116,0.000479948805460751
"MDCK",0.6,0,6,0,28,17,1,19,44,0,0,1,26,8,4,14,16,3,7,3,531,360,24,314,584,2010,21853,0.0919782180936256,0.00841989658170503
"MDCK",0.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,3,0,3,8,21,28247,0.000743441781428116,0.0000708039791836301
"MDCK",0.6,0,0,0,0,3,1,4,3,0,0,0,0,1,1,1,5,0,0,3,58,57,32,62,169,400,36791,0.0108722241852627,0.000516430648799978
"MDCK",0.6,0,1,0,15,9,1,2,19,0,1,0,4,6,0,2,7,1,3,11,318,302,34,141,594,1471,47995,0.0306490259402021,0.00139597874778623
"MDCK",0.6,0,0,0,7,5,1,7,21,0,0,0,4,14,0,3,14,1,5,3,122,205,17,65,255,749,40430,0.0185258471432105,0.00187979223348998
"MDCK",0.6,0,1,0,8,14,0,19,14,0,1,0,13,2,1,3,14,1,7,1,425,169,26,279,433,1431,35447,0.040370130053319,0.00253900189014585
"MDCK",0.6,0,0,0,2,4,0,2,1,0,0,0,25,2,1,2,4,1,3,0,403,98,21,58,71,698,6787,0.102843671725357,0.0063356416678945
"MDCK",0.6,0,0,0,0,0,2,0,0,0,1,0,1,2,0,2,7,3,1,1,25,14,11,12,46,128,33605,0.00380895700044636,0.000446362148489808
"MDCK",0.6,0,0,0,0,7,3,10,7,0,0,0,7,7,0,10,6,1,9,6,214,120,21,182,273,883,29687,0.0297436588405699,0.00192003233738673
"MDCK",0.6,0,0,1,20,30,0,11,48,0,0,0,32,54,1,15,51,4,10,7,1017,889,51,325,1370,3936,64218,0.0612912267588527,0.00409542495873431
"MDCK",0.6,0,1,0,11,13,0,10,29,0,1,1,18,22,0,12,11,2,6,6,229,205,25,162,366,1130,32666,0.0345925427049532,0.00394906018490173
"MDCK",0.6,0,0,0,13,7,3,4,26,0,0,0,0,1,0,0,4,4,3,4,366,292,77,164,690,1658,49597,0.0334294412968526,0.00116942557009497
"MDCK",0.6,0,0,0,2,6,1,1,11,0,0,0,10,3,2,2,7,1,3,2,114,71,15,18,163,432,37099,0.0116445187201811,0.00121297070001887
"MDCK",0.6,0,0,0,7,3,1,4,2,1,0,0,26,24,3,11,43,2,8,1,267,282,25,110,525,1345,38834,0.0346345985476644,0.0032188288613071
"MDCK",0.6,0,0,0,4,2,0,0,3,0,0,0,2,3,0,3,4,0,1,3,115,50,24,58,111,383,22750,0.0168351648351648,0.000923076923076923
"MDCK",0.6,0,0,0,0,2,0,1,1,0,0,0,2,1,0,1,4,1,3,2,33,29,8,17,41,146,34195,0.00426963006287469,0.000350928498318468
"MDCK",0.6,1,0,0,84,49,4,25,95,0,1,0,19,19,5,4,21,2,11,7,443,550,46,262,973,2621,55346,0.0473566292053626,0.00590828605499946
"MDCK",0.6,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,2,0,4,3,25,32,7,11,35,126,23243,0.00542098696381706,0.000387213354558362
"MDCK",0.6,0,0,0,26,6,1,10,17,0,1,0,11,16,5,9,14,4,4,8,283,246,49,180,574,1464,45322,0.0323021931953577,0.00255946339526058
"MDCK",0.6,0,7,2,134,16,6,28,155,0,5,2,44,28,6,42,133,6,38,13,1390,743,71,708,2270,5847,50125,0.116648379052369,0.0121296758104738
"MDCK",0.6,0,0,0,12,6,2,3,24,0,1,0,5,3,0,3,4,1,8,1,326,220,36,164,438,1257,30687,0.0409619708671424,0.00205298660670642
"MDCK",0.6,0,0,0,2,2,0,1,3,0,0,0,12,4,1,4,10,0,5,3,93,33,19,61,128,381,23420,0.016268146883006,0.00166524338172502
"MDCK",0.6,1,1,0,5,8,1,9,18,1,0,1,8,13,3,4,41,4,5,3,181,221,32,131,556,1247,40595,0.0307180687276758,0.00280822761423821
"MDCK",0.6,0,0,0,12,12,1,13,53,0,0,1,5,8,1,18,35,2,11,4,662,529,63,275,1021,2726,56160,0.048539886039886,0.00283119658119658
"MDCK",0.6,0,0,0,4,5,4,3,14,0,0,1,13,5,4,4,9,3,1,2,196,155,62,82,157,724,8772,0.0825353397172823,0.00752393980848153
"MDCK",0.6,0,0,0,11,4,0,6,6,0,1,0,5,20,1,8,26,2,8,4,359,310,25,186,650,1632,17191,0.0949333953813042,0.00511895759408993
"MDCK",0.6,0,2,0,13,11,6,7,18,0,0,0,8,3,5,1,5,1,3,2,100,117,41,57,168,568,23982,0.0236844299891585,0.00329413726961888
"MDCK",0.6,0,0,0,3,8,0,2,10,0,0,1,8,11,0,4,15,4,5,4,142,150,22,51,240,680,39131,0.0173775267690578,0.00158442155835527
"MDCK",0.6,1,1,0,18,6,2,7,13,0,1,0,13,10,1,7,14,2,3,2,257,234,20,128,317,1057,25467,0.0415046923469588,0.00369105116425178
"MDCK",0.6,0,0,0,3,0,0,2,2,0,0,0,4,5,0,0,9,1,4,2,43,32,14,22,79,222,27445,0.00808890508289306,0.000910912734560029
"MDCK",0.6,0,0,0,14,7,5,9,40,0,0,0,17,15,6,7,23,1,3,3,393,259,108,223,709,1842,35485,0.051909257432718,0.0040298717768071
"MDCK",0.6,0,0,0,6,9,0,8,11,0,1,0,8,12,1,8,11,1,6,5,230,199,19,163,391,1089,44416,0.0245181916426513,0.00168858069164265
