"Cell","MOI","WF10PB2","WF10PB1","WF10PA","WF10HA","WF10NP","WF10NA","WF10M","WF10NS","Flu_RNA","TotalRNA","Flu_Prop","Test_Prop"
"MDCK",0.2,0,0,0,0,0,0,0,1,1,59828,1.67145818011633e-05,1.67145818011633e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,39059,0,0
"MDCK",0.2,1,0,0,0,1,0,0,1,3,31727,9.45566867336969e-05,9.45566867336969e-05
"MDCK",0.2,0,0,1,1,0,0,2,0,4,39276,0.000101843364904776,0.000101843364904776
"MDCK",0.2,0,1,0,0,1,1,1,0,4,22410,0.000178491744756805,0.000178491744756805
"MDCK",0.2,1,1,0,0,2,0,1,1,6,41830,0.000143437724121444,0.000143437724121444
"MDCK",0.2,0,0,0,0,0,0,0,1,1,35621,2.80733275315123e-05,2.80733275315123e-05
"MDCK",0.2,0,2,0,0,3,0,2,1,8,29884,0.000267701780216838,0.000267701780216838
"MDCK",0.2,1,1,0,0,2,0,2,6,12,65859,0.000182207443174054,0.000182207443174054
"MDCK",0.2,0,0,0,0,0,0,0,1,1,23534,4.24917141157474e-05,4.24917141157474e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,46677,0,0
"MDCK",0.2,0,0,0,2,1,0,1,0,4,29482,0.000135676005698392,0.000135676005698392
"MDCK",0.2,0,0,0,0,1,0,0,0,1,45086,2.2179834094841e-05,2.2179834094841e-05
"MDCK",0.2,0,1,0,0,0,0,0,0,1,58569,1.70738786730181e-05,1.70738786730181e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,50325,0,0
"MDCK",0.2,0,0,1,0,1,0,1,0,3,52968,5.66379700951518e-05,5.66379700951518e-05
"MDCK",0.2,0,0,0,0,2,0,1,0,3,50604,5.92838510789661e-05,5.92838510789661e-05
"MDCK",0.2,1,0,0,0,0,0,0,1,2,48509,4.12294625739554e-05,4.12294625739554e-05
"MDCK",0.2,0,1,0,0,1,0,0,2,4,72130,5.54554276999861e-05,5.54554276999861e-05
"MDCK",0.2,0,2,0,1,8,0,2,2,15,58753,0.000255306112028322,0.000255306112028322
"MDCK",0.2,0,0,2,0,3,0,0,2,7,56318,0.00012429418658333,0.00012429418658333
"MDCK",0.2,0,1,0,1,1,0,0,1,4,28072,0.000142490738102023,0.000142490738102023
"MDCK",0.2,0,0,0,0,1,0,0,0,1,42044,2.37846066026068e-05,2.37846066026068e-05
"MDCK",0.2,0,0,0,0,0,0,1,0,1,72488,1.37953868226465e-05,1.37953868226465e-05
"MDCK",0.2,0,0,0,1,0,0,0,0,1,24296,4.11590385248601e-05,4.11590385248601e-05
"MDCK",0.2,0,0,0,0,1,0,0,3,4,19817,0.000201846899127012,0.000201846899127012
"MDCK",0.2,0,0,0,0,0,0,0,0,0,17095,0,0
"MDCK",0.2,0,1,0,2,0,0,0,0,3,16270,0.000184388444990781,0.000184388444990781
"MDCK",0.2,0,0,0,1,1,0,0,0,2,36833,5.42991339288138e-05,5.42991339288138e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,28047,0,0
"MDCK",0.2,0,1,0,0,0,0,0,1,2,38530,5.1907604464054e-05,5.1907604464054e-05
"MDCK",0.2,0,1,0,0,2,0,1,0,4,45226,8.84446999513554e-05,8.84446999513554e-05
"MDCK",0.2,0,0,0,0,2,0,0,0,2,37292,5.36308055346991e-05,5.36308055346991e-05
"MDCK",0.2,0,0,0,0,2,0,0,0,2,39364,5.08078447312265e-05,5.08078447312265e-05
"MDCK",0.2,0,2,0,0,1,0,1,1,5,36055,0.000138677021217584,0.000138677021217584
"MDCK",0.2,0,1,0,0,1,0,0,0,2,13166,0.000151906425641805,0.000151906425641805
"MDCK",0.2,0,0,0,0,1,0,1,0,2,43794,4.56683563958533e-05,4.56683563958533e-05
"MDCK",0.2,0,1,0,1,4,0,2,5,13,50006,0.000259968803743551,0.000259968803743551
"MDCK",0.2,0,0,0,0,1,0,0,0,1,28658,3.48942703608068e-05,3.48942703608068e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,54834,0,0
"MDCK",0.2,0,0,0,0,3,0,0,0,3,43717,6.86231900633621e-05,6.86231900633621e-05
"MDCK",0.2,0,1,0,0,3,0,1,3,8,43484,0.000183975715205593,0.000183975715205593
"MDCK",0.2,0,0,1,0,2,2,0,6,11,38228,0.000287747201004499,0.000287747201004499
"MDCK",0.2,0,0,0,1,3,1,0,1,6,57970,0.000103501811281697,0.000103501811281697
"MDCK",0.2,0,1,0,0,4,0,1,4,10,55310,0.000180799132164166,0.000180799132164166
"MDCK",0.2,0,0,0,0,0,0,0,0,0,41603,0,0
"MDCK",0.2,0,1,0,0,2,0,1,1,5,50788,9.84484523903284e-05,9.84484523903284e-05
"MDCK",0.2,0,0,0,0,0,0,0,1,1,50921,1.96382631920033e-05,1.96382631920033e-05
"MDCK",0.2,0,0,0,0,0,0,0,1,1,7887,0.000126790921770001,0.000126790921770001
"MDCK",0.2,0,0,0,0,1,1,0,3,5,76161,6.56503984979189e-05,6.56503984979189e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,26254,0,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,76026,0,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,25369,0,0
"MDCK",0.2,0,0,1,8,21,0,8,17,55,61771,0.000890385455958298,0.000890385455958298
"MDCK",0.2,0,0,0,0,0,0,0,0,0,36462,0,0
"MDCK",0.2,0,1,0,0,2,0,1,0,4,98051,4.07950964294092e-05,4.07950964294092e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,35332,0,0
"MDCK",0.2,0,0,0,0,0,0,0,1,1,54009,1.8515432613083e-05,1.8515432613083e-05
"MDCK",0.2,0,1,0,0,6,0,3,2,12,30993,0.000387184202884522,0.000387184202884522
"MDCK",0.2,0,0,0,0,0,0,0,1,1,43660,2.29042601923958e-05,2.29042601923958e-05
"MDCK",0.2,0,0,0,0,1,0,0,1,2,41372,4.83418737310258e-05,4.83418737310258e-05
"MDCK",0.2,0,1,0,0,0,0,0,0,1,39554,2.52818931081559e-05,2.52818931081559e-05
"MDCK",0.2,0,0,0,0,1,0,1,0,2,46360,4.31406384814495e-05,4.31406384814495e-05
"MDCK",0.2,0,1,1,0,2,0,2,0,6,33639,0.000178364398466066,0.000178364398466066
"MDCK",0.2,0,0,0,0,3,0,0,1,4,40975,9.76205003050641e-05,9.76205003050641e-05
"MDCK",0.2,0,1,0,2,0,0,0,1,4,47547,8.41272845815719e-05,8.41272845815719e-05
"MDCK",0.2,0,0,0,0,0,0,0,1,1,36770,2.7196083763938e-05,2.7196083763938e-05
"MDCK",0.2,0,0,0,0,0,0,0,2,2,28380,7.04721634954193e-05,7.04721634954193e-05
"MDCK",0.2,0,0,0,0,2,0,0,3,5,105059,4.7592305276083e-05,4.7592305276083e-05
"MDCK",0.2,0,0,0,1,0,0,1,0,2,61016,3.27782876622525e-05,3.27782876622525e-05
"MDCK",0.2,0,0,0,0,0,0,0,2,2,34895,5.73148015474996e-05,5.73148015474996e-05
"MDCK",0.2,0,0,0,0,0,0,0,2,2,43324,4.61637891238113e-05,4.61637891238113e-05
"MDCK",0.2,0,1,0,0,0,0,0,0,1,61202,1.63393353158394e-05,1.63393353158394e-05
"MDCK",0.2,0,1,0,1,0,0,0,0,2,50836,3.93421984420489e-05,3.93421984420489e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,66805,0,0
"MDCK",0.2,0,0,0,0,0,0,1,2,3,28378,0.000105715695256889,0.000105715695256889
"MDCK",0.2,0,0,0,1,3,0,0,0,4,44643,8.95997132809175e-05,8.95997132809175e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,36361,0,0
"MDCK",0.2,0,0,0,1,0,0,0,1,2,61766,3.23802739371175e-05,3.23802739371175e-05
"MDCK",0.2,0,0,0,0,1,0,0,0,1,28470,3.51246926589392e-05,3.51246926589392e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,23600,0,0
"MDCK",0.2,0,0,0,1,0,0,0,0,1,32598,3.06767286336585e-05,3.06767286336585e-05
"MDCK",0.2,1,0,0,2,1,0,0,1,5,38273,0.00013064039923706,0.00013064039923706
"MDCK",0.2,0,0,0,2,1,0,0,2,5,67972,7.35597010533749e-05,7.35597010533749e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,28257,0,0
"MDCK",0.2,0,0,1,0,6,0,0,2,9,52628,0.000171011628790758,0.000171011628790758
"MDCK",0.2,0,0,0,0,0,0,0,1,1,26378,3.79103798620062e-05,3.79103798620062e-05
"MDCK",0.2,0,0,0,0,0,0,1,0,1,37258,2.68398733157979e-05,2.68398733157979e-05
"MDCK",0.2,0,0,0,0,0,0,0,2,2,29849,6.70039197293042e-05,6.70039197293042e-05
"MDCK",0.2,0,1,0,0,0,0,0,1,2,37157,5.38256586914982e-05,5.38256586914982e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,37472,0,0
"MDCK",0.2,0,0,0,0,1,0,1,0,2,44770,4.46727719454992e-05,4.46727719454992e-05
"MDCK",0.2,1,0,1,0,0,0,0,0,2,75999,2.63161357386281e-05,2.63161357386281e-05
"MDCK",0.2,0,1,1,0,3,0,0,1,6,54192,0.000110717449069973,0.000110717449069973
"MDCK",0.2,0,0,0,0,0,0,0,0,0,36257,0,0
"MDCK",0.2,0,0,2,0,1,0,0,0,3,28041,0.000106986198780357,0.000106986198780357
"MDCK",0.2,0,0,0,0,0,0,0,1,1,31418,3.18288878986568e-05,3.18288878986568e-05
"MDCK",0.2,0,0,0,0,1,0,2,1,4,31879,0.000125474450265065,0.000125474450265065
"MDCK",0.2,0,0,2,1,1,0,0,6,10,58721,0.000170296827370106,0.000170296827370106
"MDCK",0.2,1,1,2,3,6,1,1,5,20,50279,0.000397780385449193,0.000397780385449193
"MDCK",0.2,0,0,0,1,2,0,2,1,6,55026,0.000109039363210119,0.000109039363210119
"MDCK",0.2,0,1,0,0,2,0,2,2,7,56691,0.00012347638955037,0.00012347638955037
"MDCK",0.2,0,0,0,0,0,0,0,0,0,61284,0,0
"MDCK",0.2,0,0,0,1,2,0,0,1,4,59869,6.6812540713892e-05,6.6812540713892e-05
"MDCK",0.2,0,0,0,0,1,0,1,1,3,69175,4.33682688832671e-05,4.33682688832671e-05
"MDCK",0.2,0,0,0,1,0,0,0,2,3,20532,0.000146113383985973,0.000146113383985973
"MDCK",0.2,0,0,0,0,1,0,3,2,6,85256,7.03762785023928e-05,7.03762785023928e-05
"MDCK",0.2,0,0,0,0,4,0,0,0,4,28919,0.000138317369203638,0.000138317369203638
"MDCK",0.2,0,0,0,0,0,0,0,0,0,32024,0,0
"MDCK",0.2,0,0,0,0,0,0,0,1,1,64664,1.54645552393913e-05,1.54645552393913e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,34015,0,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,13578,0,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,28771,0,0
"MDCK",0.2,0,2,0,0,1,0,3,1,7,26615,0.00026300958106331,0.00026300958106331
"MDCK",0.2,0,0,0,0,0,0,2,0,2,37878,5.28010982628439e-05,5.28010982628439e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,31007,0,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,20788,0,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,31993,0,0
"MDCK",0.2,0,0,1,0,1,0,0,0,2,45775,4.36919716002185e-05,4.36919716002185e-05
"MDCK",0.2,0,1,0,0,1,0,0,1,3,79337,3.78133783732685e-05,3.78133783732685e-05
"MDCK",0.2,0,0,1,1,0,0,0,5,7,79456,8.80990737011679e-05,8.80990737011679e-05
"MDCK",0.2,1,1,1,1,0,0,2,1,7,91424,7.65663283164158e-05,7.65663283164158e-05
"MDCK",0.2,0,0,0,0,2,0,1,1,4,54894,7.28677086749007e-05,7.28677086749007e-05
"MDCK",0.2,0,0,0,0,2,0,1,0,3,63030,4.75963826749167e-05,4.75963826749167e-05
"MDCK",0.2,0,0,0,0,2,0,0,2,4,44881,8.91245738731312e-05,8.91245738731312e-05
"MDCK",0.2,1,1,0,0,1,0,0,0,3,21003,0.000142836737608913,0.000142836737608913
"MDCK",0.2,0,0,0,0,0,0,0,1,1,48744,2.05153454784179e-05,2.05153454784179e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,41452,0,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,16786,0,0
"MDCK",0.2,0,1,0,0,0,0,0,0,1,17111,5.84419379346619e-05,5.84419379346619e-05
"MDCK",0.2,0,0,1,0,3,0,2,4,10,71166,0.000140516538796616,0.000140516538796616
"MDCK",0.2,0,0,0,0,0,0,0,0,0,31300,0,0
"MDCK",0.2,0,0,0,0,0,0,0,1,1,32504,3.0765444253015e-05,3.0765444253015e-05
"MDCK",0.2,0,1,0,1,3,0,3,1,9,46732,0.000192587520328683,0.000192587520328683
"MDCK",0.2,1,1,3,0,3,1,1,4,14,75328,0.000185853865760408,0.000185853865760408
"MDCK",0.2,0,0,0,0,0,0,0,2,2,29411,6.80017680459692e-05,6.80017680459692e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,40390,0,0
"MDCK",0.2,0,0,0,0,2,0,0,0,2,6259,0.000319539862597859,0.000319539862597859
"MDCK",0.2,0,0,0,0,0,0,1,0,1,40775,2.45248313917842e-05,2.45248313917842e-05
"MDCK",0.2,0,1,1,0,1,0,1,2,6,30436,0.000197134971743987,0.000197134971743987
"MDCK",0.2,0,0,3,0,3,0,1,1,8,44282,0.000180660313445644,0.000180660313445644
"MDCK",0.2,0,0,0,0,0,0,0,0,0,32999,0,0
"MDCK",0.2,0,0,0,0,3,0,1,4,8,28588,0.0002798376941374,0.0002798376941374
"MDCK",0.2,0,0,0,0,2,0,1,0,3,49539,6.05583479682674e-05,6.05583479682674e-05
"MDCK",0.2,0,0,0,0,1,1,0,0,2,75999,2.63161357386281e-05,2.63161357386281e-05
"MDCK",0.2,0,0,0,1,1,1,2,1,6,58690,0.000102232066791617,0.000102232066791617
"MDCK",0.2,0,0,0,0,0,0,0,1,1,33001,3.03021120572104e-05,3.03021120572104e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,33035,0,0
"MDCK",0.2,2,0,0,1,1,0,0,0,4,50965,7.84852349651722e-05,7.84852349651722e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,17973,0,0
"MDCK",0.2,0,0,0,0,1,0,0,0,1,71669,1.39530340872623e-05,1.39530340872623e-05
"MDCK",0.2,0,0,0,0,2,0,1,1,4,46504,8.60141063134354e-05,8.60141063134354e-05
"MDCK",0.2,0,0,0,0,0,0,1,1,2,47390,4.22029964127453e-05,4.22029964127453e-05
"MDCK",0.2,1,1,1,4,5,0,0,5,17,61432,0.000276728740721448,0.000276728740721448
"MDCK",0.2,0,2,0,2,1,0,1,1,7,44259,0.000158159922275695,0.000158159922275695
"MDCK",0.2,0,0,0,0,0,0,0,1,1,33109,3.02032679935969e-05,3.02032679935969e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,41588,0,0
"MDCK",0.2,1,2,0,2,7,0,0,3,15,66083,0.000226987273580195,0.000226987273580195
"MDCK",0.2,0,0,0,0,2,0,0,1,3,41247,7.27325623681722e-05,7.27325623681722e-05
"MDCK",0.2,0,0,0,0,0,0,0,1,1,48757,2.05098755050557e-05,2.05098755050557e-05
"MDCK",0.2,0,0,0,0,0,0,1,0,1,15929,6.27785799485216e-05,6.27785799485216e-05
"MDCK",0.2,0,0,0,1,0,0,1,0,2,41057,4.87127651801154e-05,4.87127651801154e-05
"MDCK",0.2,0,2,0,0,4,0,0,9,15,62741,0.000239078114789372,0.000239078114789372
"MDCK",0.2,0,0,0,1,0,0,0,4,5,52635,9.49938254013489e-05,9.49938254013489e-05
"MDCK",0.2,0,0,0,0,1,0,0,0,1,28742,3.47922900285297e-05,3.47922900285297e-05
"MDCK",0.2,0,0,0,0,1,0,0,0,1,9958,0.000100421771440048,0.000100421771440048
"MDCK",0.2,0,0,0,0,0,0,0,0,0,38796,0,0
"MDCK",0.2,0,0,0,0,0,0,2,2,4,47895,8.35160246372273e-05,8.35160246372273e-05
"MDCK",0.2,0,0,0,0,1,0,0,1,2,36586,5.46657191275351e-05,5.46657191275351e-05
"MDCK",0.2,0,1,0,0,9,0,0,2,12,79944,0.000150105073551486,0.000150105073551486
"MDCK",0.2,0,0,1,0,0,0,0,1,2,61010,3.27815112276676e-05,3.27815112276676e-05
"MDCK",0.2,0,1,0,0,0,0,0,1,2,18646,0.000107261611069398,0.000107261611069398
"MDCK",0.2,0,1,0,0,0,0,0,0,1,30430,3.28623069339468e-05,3.28623069339468e-05
"MDCK",0.2,0,0,0,1,0,0,0,1,2,36850,5.42740841248304e-05,5.42740841248304e-05
"MDCK",0.2,0,0,1,0,3,0,2,1,7,55968,0.000125071469411092,0.000125071469411092
"MDCK",0.2,0,0,2,0,5,0,1,2,10,88308,0.000113240023553925,0.000113240023553925
"MDCK",0.2,2,2,6,0,6,1,1,4,22,54665,0.000402451294246776,0.000402451294246776
"MDCK",0.2,0,1,0,0,0,0,1,0,2,41540,4.81463649494463e-05,4.81463649494463e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,31308,0,0
"MDCK",0.2,0,0,0,0,2,0,1,1,4,48389,8.26634152390006e-05,8.26634152390006e-05
"MDCK",0.2,0,0,0,0,0,0,1,0,1,49103,2.03653544589944e-05,2.03653544589944e-05
"MDCK",0.2,1,0,0,0,0,0,0,0,1,56189,1.77970777198384e-05,1.77970777198384e-05
"MDCK",0.2,0,0,0,0,0,0,0,1,1,44028,2.27128191151086e-05,2.27128191151086e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,17994,0,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,46048,0,0
"MDCK",0.2,0,0,1,0,1,0,1,0,3,16630,0.000180396873120866,0.000180396873120866
"MDCK",0.2,1,0,0,0,0,0,0,1,2,31979,6.25410425591795e-05,6.25410425591795e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,36838,0,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,16851,0,0
"MDCK",0.2,0,0,1,1,0,0,1,3,6,28425,0.000211081794195251,0.000211081794195251
"MDCK",0.2,0,0,2,2,2,0,4,2,12,48065,0.000249661916155206,0.000249661916155206
"MDCK",0.2,0,1,0,0,0,0,0,1,2,17214,0.000116184500987568,0.000116184500987568
"MDCK",0.2,0,0,0,0,4,0,0,4,8,62492,0.00012801638609742,0.00012801638609742
"MDCK",0.2,0,1,0,0,3,1,2,0,7,42935,0.000163037149178991,0.000163037149178991
"MDCK",0.2,1,0,1,0,1,0,0,2,5,47475,0.000105318588730911,0.000105318588730911
"MDCK",0.2,0,0,0,0,2,0,0,0,2,40351,4.95650665411018e-05,4.95650665411018e-05
"MDCK",0.2,1,0,0,0,2,0,1,2,6,37507,0.000159970138907404,0.000159970138907404
"MDCK",0.2,0,0,0,0,0,0,1,0,1,35136,2.84608378870674e-05,2.84608378870674e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,44518,0,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,25424,0,0
"MDCK",0.2,0,0,0,0,1,0,0,0,1,55867,1.78996545366674e-05,1.78996545366674e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,11739,0,0
"MDCK",0.2,0,0,0,0,0,0,1,0,1,32682,3.05978826265222e-05,3.05978826265222e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,41423,0,0
"MDCK",0.2,0,0,0,1,0,1,0,0,2,56335,3.55019082275672e-05,3.55019082275672e-05
"MDCK",0.2,0,0,0,0,0,0,1,1,2,62646,3.19254222137088e-05,3.19254222137088e-05
"MDCK",0.2,0,0,0,0,1,0,0,0,1,38293,2.61144334473664e-05,2.61144334473664e-05
"MDCK",0.2,0,1,0,2,4,0,3,6,16,26043,0.00061436854433053,0.00061436854433053
"MDCK",0.2,0,0,0,3,1,0,0,1,5,40001,0.000124996875078123,0.000124996875078123
"MDCK",0.2,0,1,2,0,0,0,0,1,4,62277,6.4229169677409e-05,6.4229169677409e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,7349,0,0
"MDCK",0.2,0,0,0,0,0,0,1,1,2,43142,4.63585369245747e-05,4.63585369245747e-05
"MDCK",0.2,0,1,0,0,4,0,0,1,6,34385,0.000174494692453105,0.000174494692453105
"MDCK",0.2,0,0,0,0,2,0,0,5,7,75917,9.22059617740427e-05,9.22059617740427e-05
"MDCK",0.2,0,0,0,0,1,0,0,0,1,61011,1.63904869613676e-05,1.63904869613676e-05
"MDCK",0.2,0,0,0,1,1,0,1,0,3,41840,7.17017208413002e-05,7.17017208413002e-05
"MDCK",0.2,0,2,1,1,7,0,1,2,14,31099,0.000450175246792501,0.000450175246792501
"MDCK",0.2,0,1,0,0,0,0,0,0,1,38166,2.62013310276162e-05,2.62013310276162e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,25488,0,0
"MDCK",0.2,0,1,0,0,0,0,1,2,4,34613,0.00011556351659781,0.00011556351659781
"MDCK",0.2,0,0,0,0,1,0,0,1,2,34021,5.87872196584463e-05,5.87872196584463e-05
"MDCK",0.2,0,0,0,0,0,0,1,1,2,57560,3.47463516330785e-05,3.47463516330785e-05
"MDCK",0.2,0,0,0,0,1,0,0,1,2,30633,6.5289067345673e-05,6.5289067345673e-05
"MDCK",0.2,0,0,1,0,1,0,0,0,2,32348,6.18276245826635e-05,6.18276245826635e-05
"MDCK",0.2,0,1,1,3,2,0,0,2,9,56734,0.000158635033665879,0.000158635033665879
"MDCK",0.2,0,0,0,0,1,1,0,0,2,33057,6.05015579151163e-05,6.05015579151163e-05
"MDCK",0.2,0,0,0,0,0,0,2,4,6,60637,9.89494862872504e-05,9.89494862872504e-05
"MDCK",0.2,1,0,0,0,3,0,1,2,7,60799,0.00011513347259001,0.00011513347259001
"MDCK",0.2,0,0,0,0,0,0,0,0,0,31125,0,0
"MDCK",0.2,0,0,0,0,0,0,1,0,1,38867,2.5728767334757e-05,2.5728767334757e-05
"MDCK",0.2,0,1,1,0,0,0,0,0,2,74528,2.68355517389438e-05,2.68355517389438e-05
"MDCK",0.2,0,0,0,0,2,0,0,2,4,41457,9.64855151120438e-05,9.64855151120438e-05
"MDCK",0.2,0,1,0,0,2,0,2,0,5,87424,5.7192532942899e-05,5.7192532942899e-05
"MDCK",0.2,1,1,0,2,1,0,0,2,7,37576,0.00018628912071535,0.00018628912071535
"MDCK",0.2,0,0,0,0,6,1,1,5,13,50943,0.000255187169974285,0.000255187169974285
"MDCK",0.2,0,0,0,0,0,0,1,1,2,70245,2.84717773507011e-05,2.84717773507011e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,7332,0,0
"MDCK",0.2,0,2,0,0,0,0,1,0,3,67245,4.4612982377872e-05,4.4612982377872e-05
"MDCK",0.2,0,0,2,0,0,0,1,0,3,43246,6.93705776256764e-05,6.93705776256764e-05
"MDCK",0.2,0,0,0,1,0,0,1,0,2,43889,4.55695048873294e-05,4.55695048873294e-05
"MDCK",0.2,0,0,1,0,0,0,1,4,6,53798,0.000111528309602587,0.000111528309602587
"MDCK",0.2,0,0,0,1,0,0,0,0,1,22162,4.51222813825467e-05,4.51222813825467e-05
"MDCK",0.2,0,0,1,1,0,0,0,1,3,28786,0.000104217327867713,0.000104217327867713
"MDCK",0.2,0,0,0,0,0,0,0,2,2,32228,6.20578379049274e-05,6.20578379049274e-05
"MDCK",0.2,0,0,0,0,0,0,0,1,1,26672,3.74925014997001e-05,3.74925014997001e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,52371,0,0
"MDCK",0.2,0,0,0,0,0,0,3,0,3,29463,0.000101822624987272,0.000101822624987272
"MDCK",0.2,0,0,0,0,1,0,0,2,3,95390,3.14498375091729e-05,3.14498375091729e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,28148,0,0
"MDCK",0.2,0,0,0,0,3,0,0,2,5,35127,0.000142340649642725,0.000142340649642725
"MDCK",0.2,0,0,0,0,0,0,0,1,1,36245,2.75900124155056e-05,2.75900124155056e-05
"MDCK",0.2,0,0,0,1,0,0,1,0,2,50627,3.95046121634701e-05,3.95046121634701e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,30529,0,0
"MDCK",0.2,0,0,0,0,1,0,0,0,1,21571,4.63585369245747e-05,4.63585369245747e-05
"MDCK",0.2,0,0,0,1,2,0,1,1,5,45110,0.000110840168477056,0.000110840168477056
"MDCK",0.2,0,1,0,0,3,0,0,1,5,24283,0.000205905365893835,0.000205905365893835
"MDCK",0.2,0,0,0,0,0,0,0,0,0,47446,0,0
"MDCK",0.2,0,0,0,0,1,0,1,0,2,36122,5.53679198272521e-05,5.53679198272521e-05
"MDCK",0.2,0,0,0,0,2,0,1,1,4,61813,6.47113066830602e-05,6.47113066830602e-05
"MDCK",0.2,0,0,0,0,0,0,0,1,1,31274,3.19754428598836e-05,3.19754428598836e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,12111,0,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,30465,0,0
"MDCK",0.2,0,1,0,0,0,0,0,1,2,25026,7.99168864381044e-05,7.99168864381044e-05
"MDCK",0.2,0,0,0,0,0,0,1,1,2,40352,4.9563838223632e-05,4.9563838223632e-05
"MDCK",0.2,0,0,0,2,0,0,0,1,3,50345,5.95888370245307e-05,5.95888370245307e-05
"MDCK",0.2,0,1,0,0,0,0,0,0,1,24032,4.16111850865513e-05,4.16111850865513e-05
"MDCK",0.2,0,0,0,1,2,2,0,1,6,35716,0.000167991936387053,0.000167991936387053
"MDCK",0.2,0,1,0,0,0,0,0,0,1,52616,1.90056256651969e-05,1.90056256651969e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,7322,0,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,17323,0,0
"MDCK",0.2,0,0,0,0,0,1,0,1,2,32500,6.15384615384615e-05,6.15384615384615e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,29183,0,0
"MDCK",0.6,0,2,2,0,2,0,1,4,11,42226,0.000260503007625634,0.000260503007625634
"MDCK",0.6,0,0,1,0,0,0,0,3,4,35211,0.000113600863366562,0.000113600863366562
"MDCK",0.6,1,1,1,0,2,0,2,2,9,32883,0.000273697655323419,0.000273697655323419
"MDCK",0.6,0,0,0,1,0,0,0,4,5,41095,0.000121669302834895,0.000121669302834895
"MDCK",0.6,0,0,0,0,3,0,0,0,3,26198,0.00011451255821055,0.00011451255821055
"MDCK",0.6,1,0,0,1,1,0,0,1,4,21484,0.00018618506795755,0.00018618506795755
"MDCK",0.6,1,0,2,53,116,21,46,160,399,52915,0.00754039497307002,0.00754039497307002
"MDCK",0.6,0,1,0,2,3,0,1,0,7,21736,0.000322046374677954,0.000322046374677954
"MDCK",0.6,2,2,3,1,11,0,1,4,24,35989,0.000666870432632193,0.000666870432632193
"MDCK",0.6,0,0,1,0,1,0,0,1,3,33086,9.06727921175119e-05,9.06727921175119e-05
"MDCK",0.6,0,0,0,0,2,0,1,2,5,21894,0.000228373070247556,0.000228373070247556
"MDCK",0.6,0,0,1,1,16,4,4,8,34,36720,0.000925925925925926,0.000925925925925926
"MDCK",0.6,0,0,2,1,2,0,0,0,5,17859,0.000279970883028165,0.000279970883028165
"MDCK",0.6,0,2,0,0,3,0,1,2,8,37275,0.000214621059691482,0.000214621059691482
"MDCK",0.6,2,6,3,14,31,4,10,31,101,38914,0.00259546692706995,0.00259546692706995
"MDCK",0.6,0,0,0,0,1,0,0,0,1,30448,3.28428796636889e-05,3.28428796636889e-05
